Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
10 (s);8.17;3.05;32.05;305.10;303.46;3338.22;9.49;43.40;25.22;1.10;19.56;29.09;6.39;67.42;
20 (s);8.17;3.05;32.04;305.25;305.40;3338.01;9.53;43.49;25.16;1.09;19.55;29.10;6.42;66.94;
30 (s);8.18;3.05;32.06;301.22;302.80;3337.92;9.57;43.58;25.09;1.11;19.57;29.12;6.46;67.44;
40 (s);8.19;3.05;32.06;303.49;306.76;3338.36;9.62;43.66;25.01;1.09;19.57;29.18;6.50;67.39;
50 (s);8.20;3.05;31.92;304.62;306.47;3338.05;9.67;43.74;24.93;1.12;19.56;29.23;6.52;67.27;
60 (s);8.21;3.05;32.05;304.97;307.65;3338.22;9.72;43.82;24.94;1.08;19.56;29.21;6.56;66.92;
71 (s);8.22;3.05;32.05;305.08;304.61;3338.07;9.76;43.90;24.87;1.12;19.56;29.23;6.59;67.89;
81 (s);8.23;3.05;32.06;305.20;308.48;3338.17;9.81;43.97;24.83;1.09;19.56;29.24;6.60;68.17;
