Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
10 (s);8.14;3.52;56.83;724.42;596.59;3380.50;11.82;49.67;21.06;5.23;19.09;25.45;12.11;68.10;
20 (s);8.13;3.53;58.57;724.26;596.15;3380.56;11.84;49.70;21.12;5.26;19.12;25.43;12.13;68.86;
30 (s);8.12;3.53;58.82;727.89;596.63;3380.62;11.86;49.71;21.17;5.27;19.12;25.42;12.15;68.29;
40 (s);8.12;3.53;58.81;723.47;596.28;3380.63;11.87;49.68;21.19;5.28;19.13;25.39;12.17;68.96;
50 (s);8.12;3.53;58.83;722.02;595.29;3380.55;11.88;49.68;21.21;5.29;19.15;25.38;12.18;68.68;
60 (s);8.11;3.53;58.83;724.87;594.86;3380.61;11.89;49.68;21.21;5.31;19.16;25.38;12.21;68.67;
70 (s);8.11;3.53;58.82;721.30;592.55;3380.54;11.90;49.70;21.23;5.32;19.14;25.37;12.23;68.45;
80 (s);8.11;3.54;58.81;723.87;595.52;3380.45;11.90;49.69;21.24;5.34;19.12;25.34;12.23;68.72;
90 (s);8.10;3.54;58.81;721.09;598.93;3380.68;11.89;49.71;21.24;5.35;19.11;25.33;12.23;68.84;
101 (s);8.10;3.54;58.81;723.01;591.21;3380.55;11.88;49.72;21.23;5.34;19.12;25.34;12.21;68.10;
111 (s);8.09;3.54;58.81;722.12;593.33;3380.53;11.87;49.72;21.21;5.35;19.11;25.31;12.19;68.76;
121 (s);8.09;3.54;58.81;722.95;595.41;3380.52;11.86;49.71;21.19;5.34;19.11;25.30;12.16;68.80;
131 (s);8.08;3.54;58.81;719.49;595.35;3380.60;11.85;49.72;21.20;5.34;19.15;25.29;12.15;68.95;
141 (s);8.08;3.54;58.56;727.33;596.37;3380.45;11.86;49.74;21.21;5.37;19.18;25.30;12.15;68.07;
151 (s);8.08;3.54;58.56;722.70;597.16;3380.59;11.87;49.75;21.20;5.37;19.20;25.30;12.18;68.68;
161 (s);8.09;3.54;58.56;723.67;594.57;3380.93;11.88;49.76;21.21;5.39;19.19;25.30;12.19;69.11;
171 (s);8.08;3.54;58.57;724.36;597.21;3380.65;11.90;49.75;21.21;5.39;19.19;25.31;12.21;68.67;
181 (s);8.08;3.54;58.57;720.62;595.20;3380.74;11.90;49.78;21.20;5.40;19.19;25.32;12.20;68.13;
191 (s);8.08;3.55;58.56;722.00;595.82;3380.59;11.89;49.79;21.19;5.42;19.18;25.30;12.20;68.61;
201 (s);8.07;3.55;58.57;722.85;595.60;3380.67;11.89;49.79;21.19;5.41;19.19;25.32;12.19;68.77;
211 (s);8.07;3.54;58.57;725.92;595.15;3380.65;11.87;49.79;21.17;5.40;19.20;25.28;12.19;68.79;
221 (s);8.07;3.55;58.58;722.74;594.95;3380.64;11.87;49.79;21.14;5.41;19.21;25.31;12.18;68.53;
231 (s);8.07;3.54;58.32;723.45;594.75;3380.54;11.85;49.79;21.12;5.40;19.22;25.32;12.16;68.04;
241 (s);8.07;3.55;58.34;725.26;593.68;3380.41;11.83;49.77;21.09;5.41;19.21;25.30;12.16;68.22;
251 (s);8.07;3.54;58.32;720.29;590.71;3380.72;11.82;49.78;21.07;5.39;19.21;25.28;12.16;68.06;
261 (s);8.07;3.54;58.32;721.11;593.19;3380.60;11.81;49.78;21.07;5.40;19.20;25.31;12.16;67.91;
272 (s);8.07;3.54;58.07;720.18;597.36;3380.65;11.81;49.78;21.04;5.38;19.19;25.28;12.14;68.16;
282 (s);8.06;3.54;56.86;723.53;599.13;3380.54;11.80;49.75;21.01;5.37;19.21;25.26;12.12;68.40;
292 (s);8.06;3.54;56.86;718.91;591.90;3380.63;11.80;49.74;21.00;5.37;19.22;25.27;12.12;68.33;
302 (s);8.06;3.54;56.86;719.21;592.95;3381.01;11.78;49.77;20.97;5.37;19.24;25.28;12.11;67.92;
312 (s);8.06;3.54;56.37;716.69;594.50;3380.64;11.78;49.76;20.96;5.38;19.25;25.28;12.11;68.15;
322 (s);8.06;3.54;56.36;716.98;594.89;3380.59;11.78;49.75;20.94;5.36;19.29;25.31;12.10;68.00;
332 (s);8.07;3.54;56.12;714.84;594.16;3380.69;11.79;49.74;20.92;5.36;19.28;25.28;12.10;68.18;
342 (s);8.07;3.54;55.38;718.03;593.35;3380.92;11.79;49.75;20.92;5.36;19.28;25.30;12.12;68.03;
352 (s);8.06;3.54;55.63;722.81;597.51;3380.25;11.81;49.78;20.93;5.39;19.28;25.30;12.15;68.07;
363 (s);8.07;3.54;55.41;715.08;589.16;3380.62;11.82;49.79;20.94;5.37;19.27;25.30;12.17;68.23;
373 (s);8.07;3.54;55.63;713.99;591.22;3380.51;11.83;49.80;20.94;5.39;19.30;25.28;12.19;68.34;
383 (s);8.07;3.54;55.63;717.94;593.03;3380.64;11.82;49.82;20.94;5.38;19.30;25.29;12.18;68.48;
393 (s);8.07;3.54;55.61;718.40;596.65;3380.90;11.82;49.79;20.90;5.38;19.33;25.31;12.18;68.53;
403 (s);8.08;3.54;55.60;720.25;595.39;3380.61;11.82;49.80;20.93;5.38;19.36;25.32;12.19;69.08;
413 (s);8.07;3.55;55.37;719.62;593.02;3380.70;11.82;49.81;20.94;5.41;19.36;25.36;12.22;68.98;
424 (s);8.08;3.54;55.63;716.96;591.38;3380.91;11.85;49.82;20.94;5.40;19.37;25.37;12.24;69.03;
434 (s);8.08;3.55;55.87;717.51;590.83;3380.91;11.89;49.83;20.96;5.41;19.37;25.34;12.26;69.01;
444 (s);8.08;3.55;55.62;717.64;593.90;3380.58;11.91;49.84;20.95;5.43;19.36;25.34;12.28;68.71;
454 (s);8.08;3.55;55.62;721.47;597.12;3380.79;11.91;49.85;20.96;5.43;19.37;25.37;12.29;68.26;
464 (s);8.09;3.55;55.49;718.34;594.07;3380.84;11.90;49.86;20.94;5.44;19.34;25.35;12.28;68.04;
474 (s);8.08;3.55;55.86;717.56;592.27;3380.73;11.89;49.86;20.93;5.43;19.33;25.37;12.27;68.65;
484 (s);8.08;3.55;55.64;714.06;592.43;3380.60;11.89;49.86;20.91;5.42;19.33;25.34;12.24;68.95;
494 (s);8.08;3.55;55.89;718.89;595.58;3380.14;11.88;49.84;20.89;5.41;19.34;25.35;12.22;68.87;
504 (s);8.08;3.54;55.62;719.12;595.54;3380.83;11.86;49.83;20.90;5.39;19.36;25.34;12.20;68.20;
514 (s);8.09;3.55;55.61;722.47;598.97;3380.65;11.84;49.82;20.86;5.41;19.40;25.34;12.19;67.99;
524 (s);8.09;3.55;55.89;719.50;594.55;3380.51;11.84;49.83;20.84;5.41;19.41;25.38;12.19;68.61;
535 (s);8.09;3.55;55.87;716.98;587.67;3380.58;11.84;49.83;20.84;5.41;19.41;25.37;12.19;68.69;
545 (s);8.09;3.55;55.87;713.21;591.35;3380.98;11.85;49.84;20.86;5.41;19.38;25.38;12.19;68.92;
555 (s);8.08;3.54;55.87;719.74;597.35;3380.74;11.86;49.83;20.87;5.39;19.35;25.39;12.19;69.10;
565 (s);8.09;3.54;55.87;722.84;599.53;3380.52;11.86;49.82;20.87;5.40;19.33;25.35;12.20;68.43;
575 (s);8.09;3.54;55.86;715.01;592.24;3380.72;11.86;49.85;20.85;5.39;19.32;25.35;12.21;68.39;
585 (s);8.09;3.54;55.38;718.80;594.11;3380.71;11.85;49.86;20.84;5.39;19.33;25.33;12.22;68.26;
595 (s);8.09;3.54;55.88;718.43;594.15;3380.36;11.85;49.89;20.85;5.40;19.32;25.32;12.23;68.18;
605 (s);8.09;3.54;55.62;718.71;593.85;3380.66;11.86;49.88;20.86;5.40;19.31;25.33;12.23;68.47;
615 (s);8.09;3.54;55.87;714.34;591.97;3380.80;11.85;49.89;20.86;5.39;19.31;25.31;12.24;68.88;
625 (s);8.09;3.54;55.87;717.47;595.03;3380.49;11.84;49.91;20.84;5.39;19.36;25.33;12.23;68.72;
635 (s);8.09;3.54;55.88;717.88;595.15;3380.62;11.84;49.93;20.85;5.39;19.39;25.36;12.24;69.11;
645 (s);8.10;3.54;55.86;717.91;593.24;3380.76;11.86;49.93;20.84;5.39;19.43;25.36;12.24;68.83;
655 (s);8.10;3.54;55.87;719.73;594.05;3380.63;11.86;49.93;20.84;5.38;19.45;25.38;12.24;68.86;
666 (s);8.10;3.54;55.87;718.45;596.91;3380.72;11.86;49.92;20.84;5.40;19.45;25.43;12.24;69.30;
676 (s);8.10;3.55;55.87;716.44;591.07;3380.61;11.86;49.94;20.82;5.41;19.45;25.40;12.23;68.49;
686 (s);8.10;3.54;55.86;716.70;589.40;3380.89;11.87;49.96;20.81;5.40;19.46;25.41;12.24;68.33;
696 (s);8.11;3.55;55.86;720.87;598.29;3380.64;11.87;49.94;20.82;5.41;19.47;25.42;12.24;68.87;
706 (s);8.10;3.55;55.89;714.30;592.16;3380.59;11.88;49.94;20.84;5.41;19.46;25.42;12.25;69.16;
716 (s);8.11;3.55;55.87;718.88;590.53;3380.54;11.89;49.95;20.85;5.41;19.46;25.44;12.26;68.58;
726 (s);8.11;3.55;55.87;720.44;596.77;3380.59;11.89;49.97;20.83;5.42;19.48;25.42;12.27;68.04;
736 (s);8.11;3.55;55.87;720.91;595.01;3380.74;11.89;49.97;20.84;5.43;19.50;25.44;12.27;68.38;
746 (s);8.11;3.55;55.87;717.71;597.38;3380.51;11.89;49.95;20.83;5.44;19.49;25.45;12.27;69.10;
756 (s);8.12;3.55;55.88;713.80;594.93;3380.50;11.88;49.96;20.83;5.44;19.49;25.44;12.27;68.84;
766 (s);8.12;3.55;55.67;720.04;597.78;3380.61;11.87;49.98;20.79;5.45;19.48;25.44;12.27;68.28;
776 (s);8.12;3.55;55.44;714.67;590.25;3380.60;11.88;49.97;20.79;5.43;19.45;25.45;12.27;68.64;
786 (s);8.11;3.55;55.39;719.84;595.89;3380.81;11.88;49.96;20.80;5.43;19.44;25.42;12.26;69.25;
797 (s);8.11;3.54;55.15;718.73;595.58;3380.61;11.88;49.95;20.81;5.40;19.42;25.42;12.25;68.15;
807 (s);8.11;3.54;54.43;717.34;595.19;3380.75;11.88;49.95;20.79;5.40;19.40;25.43;12.24;68.76;
817 (s);8.11;3.54;54.67;717.78;590.62;3380.61;11.88;49.96;20.79;5.38;19.41;25.39;12.23;69.23;
827 (s);8.11;3.54;54.66;720.24;594.23;3380.59;11.89;49.97;20.76;5.38;19.44;25.38;12.21;69.03;
837 (s);8.11;3.54;54.41;724.14;599.39;3380.76;11.90;49.96;20.77;5.38;19.47;25.41;12.21;68.51;
847 (s);8.12;3.54;54.88;722.01;598.19;3380.90;11.90;49.97;20.77;5.38;19.48;25.43;12.22;68.19;
857 (s);8.12;3.54;54.90;713.29;592.58;3380.45;11.90;49.97;20.81;5.39;19.49;25.41;12.24;68.99;
867 (s);8.12;3.54;54.88;721.44;596.75;3380.78;11.90;49.99;20.78;5.38;19.51;25.45;12.25;69.12;
877 (s);8.12;3.54;54.55;720.91;598.74;3380.57;11.90;50.00;20.77;5.40;19.53;25.44;12.25;68.47;
887 (s);8.13;3.54;54.55;722.92;598.28;3380.76;11.90;50.00;20.76;5.40;19.55;25.48;12.26;67.98;
897 (s);8.13;3.54;54.90;718.99;596.44;3380.67;11.90;50.00;20.76;5.39;19.56;25.47;12.26;68.95;
907 (s);8.13;3.54;54.42;720.29;596.88;3380.66;11.90;49.99;20.75;5.40;19.56;25.49;12.27;69.05;
917 (s);8.13;3.55;54.62;717.58;597.26;3380.58;11.90;49.96;20.76;5.42;19.55;25.47;12.27;68.03;
927 (s);8.13;3.55;54.89;718.94;599.86;3380.84;11.91;49.98;20.78;5.42;19.57;25.49;12.28;68.90;
937 (s);8.13;3.55;55.14;717.62;592.95;3380.64;11.92;50.00;20.76;5.42;19.60;25.53;12.31;68.98;
948 (s);8.14;3.55;55.87;721.52;599.96;3380.65;11.94;50.01;20.80;5.44;19.63;25.52;12.35;68.76;
