Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
5 (s);8.63;3.60;57.31;399.07;348.47;3321.36;11.76;51.62;27.98;5.87;20.14;29.78;10.95;70.59;
10 (s);8.63;3.60;57.31;401.33;348.67;3321.32;11.76;51.64;27.98;5.86;20.11;29.75;10.95;69.60;
15 (s);8.62;3.60;57.31;402.01;344.59;3321.25;11.76;51.66;27.97;5.86;20.11;29.73;10.94;70.67;
20 (s);8.62;3.60;57.23;401.15;347.11;3321.18;11.76;51.65;27.96;5.86;20.11;29.70;10.94;70.64;
25 (s);8.61;3.60;56.83;401.54;347.46;3321.38;11.75;51.65;27.93;5.85;20.11;29.65;10.94;69.48;
31 (s);8.61;3.60;57.07;403.31;349.19;3321.27;11.75;51.65;27.94;5.84;20.12;29.63;10.94;70.16;
36 (s);8.61;3.60;57.08;400.05;347.03;3321.15;11.75;51.65;27.93;5.84;20.12;29.63;10.94;70.61;
41 (s);8.61;3.60;57.07;402.39;347.19;3321.22;11.75;51.65;27.90;5.84;20.12;29.60;10.94;70.79;
46 (s);8.60;3.60;57.31;396.37;346.76;3321.33;11.75;51.65;27.88;5.84;20.12;29.60;10.94;69.76;
51 (s);8.60;3.60;57.31;398.37;348.11;3321.37;11.74;51.64;27.87;5.83;20.13;29.56;10.93;69.64;
56 (s);8.60;3.60;57.32;400.73;348.05;3321.43;11.74;51.65;27.87;5.83;20.13;29.56;10.92;70.29;
61 (s);8.60;3.60;57.30;401.62;345.75;3321.37;11.74;51.65;27.87;5.82;20.14;29.56;10.92;70.74;
66 (s);8.60;3.60;57.33;401.62;348.20;3321.51;11.74;51.66;27.86;5.83;20.12;29.54;10.92;70.41;
72 (s);8.60;3.60;57.32;401.68;347.70;3321.17;11.73;51.67;27.82;5.82;20.12;29.56;10.91;69.62;
77 (s);8.59;3.60;57.31;402.64;346.10;3321.42;11.73;51.67;27.79;5.81;20.12;29.55;10.91;69.40;
82 (s);8.59;3.60;57.33;402.34;347.71;3321.37;11.73;51.67;27.80;5.82;20.12;29.51;10.91;69.74;
87 (s);8.59;3.60;57.32;402.51;346.33;3321.43;11.73;51.67;27.80;5.82;20.12;29.49;10.91;70.51;
92 (s);8.59;3.59;56.82;399.42;344.26;3321.31;11.73;51.67;27.75;5.80;20.12;29.49;10.90;70.79;
97 (s);8.59;3.59;57.30;401.03;347.79;3321.55;11.72;51.67;27.75;5.80;20.13;29.50;10.90;70.60;
102 (s);8.58;3.59;57.05;400.84;346.64;3321.43;11.72;51.68;27.75;5.81;20.12;29.51;10.89;70.24;
107 (s);8.58;3.59;57.07;400.22;346.17;3321.46;11.72;51.69;27.74;5.80;20.13;29.50;10.89;69.69;
113 (s);8.58;3.59;57.32;398.97;346.39;3321.35;11.72;51.69;27.70;5.79;20.13;29.49;10.89;69.32;
118 (s);8.58;3.59;57.31;401.15;343.62;3321.37;11.72;51.71;27.68;5.79;20.14;29.47;10.88;69.41;
123 (s);8.58;3.59;57.31;399.23;344.46;3321.33;11.72;51.71;27.64;5.79;20.14;29.45;10.87;69.49;
128 (s);8.58;3.59;57.16;399.32;345.22;3321.35;11.72;51.70;27.60;5.79;20.15;29.48;10.87;69.85;
133 (s);8.58;3.59;57.31;396.66;344.70;3321.43;11.72;51.70;27.61;5.79;20.15;29.50;10.87;70.29;
138 (s);8.58;3.59;57.07;399.75;346.36;3321.35;11.71;51.71;27.59;5.78;20.15;29.47;10.88;70.25;
143 (s);8.58;3.59;57.30;397.65;344.71;3321.26;11.71;51.71;27.57;5.76;20.15;29.48;10.87;70.47;
148 (s);8.58;3.59;57.32;397.49;343.79;3321.46;11.71;51.72;27.55;5.79;20.17;29.48;10.87;70.78;
154 (s);8.58;3.59;57.32;400.14;345.95;3321.57;11.71;51.73;27.56;5.78;20.17;29.48;10.88;70.69;
159 (s);8.58;3.59;57.32;400.88;344.47;3321.39;11.71;51.74;27.55;5.79;20.19;29.46;10.88;70.62;
