Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
30 (s);8.06;4.39;25.01;405.45;610.43;3721.12;17.65;42.06;16.92;11.72;21.62;27.36;17.74;80.27;
60 (s);8.37;4.16;80.26;401.86;612.88;3720.68;16.87;45.24;22.71;10.12;21.64;29.19;15.60;79.14;
90 (s);8.53;4.05;87.75;402.00;610.50;3720.92;16.22;46.90;23.90;9.34;21.64;30.12;14.73;78.81;
120 (s);8.62;4.00;90.19;404.20;605.13;3720.86;15.72;48.02;24.78;8.93;21.63;30.60;14.17;78.90;
150 (s);8.67;3.97;78.88;404.29;617.05;3721.37;15.30;48.82;25.58;8.72;21.63;30.93;13.79;78.86;
181 (s);8.68;3.94;79.33;403.97;616.69;3721.57;14.93;49.44;27.21;8.47;21.63;31.10;13.49;78.88;
211 (s);8.73;3.91;77.28;404.31;614.48;3721.70;14.64;49.89;28.45;8.27;21.64;31.22;13.25;78.76;
241 (s);8.79;3.88;65.13;402.07;608.13;3721.60;14.41;50.28;29.00;8.07;21.63;31.38;13.09;78.52;
271 (s);8.87;3.85;61.41;389.18;593.02;3721.87;14.18;50.61;29.20;7.83;21.63;31.66;12.88;78.78;
301 (s);8.90;3.84;58.46;402.15;609.27;3722.32;13.97;50.89;29.37;7.70;21.63;31.73;12.78;79.02;
331 (s);8.93;3.81;51.94;403.03;609.61;3721.88;13.81;51.12;29.28;7.53;21.63;31.80;12.71;78.94;
361 (s);8.96;3.79;48.81;403.78;614.36;3722.27;13.67;51.34;28.97;7.35;21.66;31.87;12.63;79.01;
392 (s);8.98;3.76;47.34;400.42;612.19;3722.00;13.56;51.54;28.79;7.15;21.66;31.92;12.58;78.96;
422 (s);8.99;3.74;46.62;402.10;614.06;3721.78;13.48;51.69;28.71;6.99;21.65;31.98;12.51;78.90;
452 (s);9.00;3.72;45.89;401.74;619.52;3722.19;13.41;51.84;28.65;6.84;21.63;31.96;12.50;78.90;
482 (s);9.00;3.71;45.89;403.17;615.44;3722.53;13.34;51.99;28.60;6.72;21.60;31.98;12.49;78.82;
512 (s);9.02;3.70;45.89;399.51;609.21;3722.56;13.30;52.12;28.56;6.62;21.64;32.01;12.43;78.91;
542 (s);9.05;3.69;45.89;403.06;613.90;3722.61;13.28;52.25;28.53;6.56;21.64;32.02;12.42;78.97;
