Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
10 (s);9.96;4.03;51.96;519.15;524.43;3265.48;15.33;57.57;26.01;9.18;24.77;33.52;15.82;72.03;
20 (s);9.97;4.03;51.98;515.74;519.28;3264.90;15.36;57.52;25.99;9.19;24.76;33.50;15.85;72.06;
30 (s);9.97;4.03;51.97;521.37;523.00;3265.51;15.36;57.49;26.00;9.18;24.77;33.48;15.85;72.10;
40 (s);9.97;4.03;52.21;518.76;524.96;3265.63;15.34;57.48;25.98;9.20;24.77;33.49;15.87;71.98;
50 (s);9.98;4.04;53.45;518.36;523.21;3265.33;15.33;57.46;26.01;9.20;24.77;33.46;15.89;72.34;
60 (s);9.98;4.04;54.90;520.52;525.39;3265.25;15.32;57.46;26.00;9.23;24.78;33.47;15.90;72.06;
70 (s);9.98;4.04;55.12;518.96;523.45;3265.96;15.33;57.46;26.05;9.24;24.80;33.46;15.92;72.25;
80 (s);9.98;4.04;56.61;518.08;521.12;3265.80;15.35;57.44;26.06;9.26;24.81;33.46;15.94;72.09;
90 (s);9.99;4.05;57.09;517.79;521.39;3265.89;15.36;57.43;26.07;9.28;24.84;33.48;15.95;72.11;
100 (s);9.99;4.05;57.83;519.80;528.11;3265.83;15.37;57.42;26.08;9.29;24.83;33.47;15.98;72.25;
110 (s);9.99;4.05;58.32;518.14;524.63;3265.67;15.39;57.41;26.08;9.29;24.82;33.46;15.99;72.43;
120 (s);9.99;4.05;58.57;519.88;523.56;3265.49;15.40;57.40;26.10;9.32;24.81;33.48;16.02;72.27;
131 (s);9.99;4.05;59.28;522.58;524.48;3265.54;15.43;57.37;26.10;9.32;24.81;33.48;16.02;72.32;
141 (s);9.99;4.05;59.29;518.78;522.43;3265.81;15.49;57.34;26.09;9.33;24.83;33.46;16.03;72.14;
151 (s);9.99;4.05;59.52;520.19;522.86;3265.51;15.54;57.29;26.10;9.33;24.85;33.45;16.05;72.01;
161 (s);10.00;4.05;59.51;519.88;527.29;3265.64;15.58;57.23;26.09;9.34;24.86;33.47;16.06;72.01;
171 (s);10.00;4.06;59.52;522.62;529.55;3265.78;15.60;57.22;26.09;9.36;24.87;33.48;16.09;72.11;
181 (s);10.00;4.06;59.53;516.52;520.49;3265.37;15.62;57.19;26.09;9.37;24.90;33.48;16.09;71.99;
191 (s);10.01;4.06;59.53;519.56;523.70;3265.46;15.64;57.18;26.09;9.37;24.90;33.50;16.10;72.07;
201 (s);10.01;4.06;59.52;515.50;522.55;3265.24;15.65;57.17;26.10;9.37;24.89;33.50;16.12;72.21;
211 (s);10.01;4.06;59.52;519.69;528.03;3265.22;15.67;57.14;26.08;9.38;24.90;33.50;16.13;72.14;
221 (s);10.01;4.06;59.51;518.47;523.40;3265.31;15.69;57.12;26.09;9.38;24.92;33.49;16.12;72.07;
231 (s);10.02;4.06;59.52;520.07;522.63;3265.16;15.71;57.09;26.07;9.38;24.92;33.52;16.14;72.13;
241 (s);10.02;4.06;59.53;524.85;526.87;3265.28;15.73;57.08;26.08;9.40;24.93;33.50;16.15;72.27;
251 (s);10.02;4.06;59.76;517.69;526.16;3265.27;15.75;57.05;26.09;9.39;24.92;33.52;16.17;71.99;
261 (s);10.02;4.06;59.75;521.45;524.56;3265.05;15.76;57.03;26.09;9.40;24.92;33.52;16.17;72.12;
271 (s);10.02;4.06;59.99;522.01;523.66;3264.99;15.77;57.02;26.10;9.40;24.93;33.52;16.19;72.11;
281 (s);10.03;4.06;60.97;525.69;529.85;3265.36;15.79;57.00;26.10;9.42;24.93;33.53;16.20;72.07;
291 (s);10.03;4.07;61.23;524.15;524.78;3265.36;15.80;56.98;26.10;9.44;24.93;33.53;16.21;72.12;
301 (s);10.03;4.07;61.47;521.33;525.72;3265.15;15.80;56.99;26.10;9.44;24.94;33.52;16.21;72.20;
311 (s);10.03;4.07;62.45;520.66;526.74;3265.22;15.80;57.01;26.11;9.44;24.95;33.53;16.22;72.25;
321 (s);10.03;4.07;62.45;519.93;524.56;3265.22;15.81;57.01;26.11;9.46;24.96;33.56;16.21;72.53;
331 (s);10.03;4.07;62.71;523.91;524.91;3265.18;15.83;57.00;26.10;9.47;24.95;33.57;16.21;72.38;
342 (s);10.03;4.07;62.95;520.75;522.17;3265.42;15.84;56.98;26.10;9.49;24.94;33.55;16.24;72.24;
352 (s);10.03;4.07;62.94;523.52;526.21;3265.22;15.86;56.97;26.11;9.49;24.95;33.54;16.23;72.09;
362 (s);10.03;4.07;62.95;522.40;525.33;3265.26;15.87;56.97;26.10;9.49;24.98;33.56;16.23;72.37;
372 (s);10.03;4.08;62.95;520.41;526.99;3265.38;15.88;56.97;26.10;9.51;24.99;33.59;16.25;72.43;
382 (s);10.03;4.08;62.93;521.19;523.20;3265.43;15.89;56.94;26.11;9.50;24.99;33.57;16.25;72.22;
392 (s);10.04;4.08;62.95;522.00;526.47;3265.14;15.91;56.94;26.11;9.53;24.99;33.59;16.27;72.27;
402 (s);10.03;4.08;62.94;524.85;525.62;3265.24;15.91;56.92;26.11;9.53;25.01;33.58;16.27;72.46;
412 (s);10.04;4.08;62.93;521.77;525.19;3265.25;15.92;56.91;26.12;9.53;25.01;33.59;16.27;72.18;
422 (s);10.04;4.08;62.95;521.64;524.92;3265.30;15.93;56.90;26.12;9.55;25.01;33.60;16.27;72.44;
432 (s);10.04;4.08;63.43;521.98;527.81;3265.13;15.92;56.92;26.13;9.55;24.99;33.62;16.28;72.43;
442 (s);10.04;4.09;64.15;523.66;526.48;3265.18;15.92;56.94;26.10;9.57;24.99;33.59;16.29;72.11;
452 (s);10.04;4.09;64.37;521.91;525.40;3265.13;15.93;56.94;26.11;9.57;25.00;33.60;16.30;72.58;
462 (s);10.04;4.09;64.61;520.40;524.07;3265.40;15.94;56.91;26.11;9.58;25.01;33.60;16.30;72.13;
472 (s);10.04;4.09;64.61;521.74;524.57;3265.36;15.94;56.90;26.13;9.59;25.00;33.62;16.30;72.40;
482 (s);10.03;4.09;64.62;520.03;525.16;3265.25;15.95;56.88;26.11;9.60;25.01;33.62;16.30;72.33;
492 (s);10.03;4.09;64.62;522.83;522.71;3265.44;15.97;56.89;26.13;9.59;25.03;33.63;16.31;72.22;
502 (s);10.04;4.09;64.62;523.17;524.12;3265.28;15.98;56.87;26.13;9.61;25.02;33.65;16.30;72.47;
512 (s);10.03;4.09;64.62;523.14;526.97;3265.37;15.96;56.89;26.14;9.62;25.03;33.63;16.31;72.23;
522 (s);10.03;4.09;64.60;523.16;526.49;3265.54;15.97;56.89;26.13;9.63;25.04;33.64;16.31;72.50;
532 (s);10.04;4.09;64.62;521.52;523.68;3265.62;15.98;56.88;26.13;9.63;25.04;33.66;16.32;72.35;
542 (s);10.04;4.10;64.62;524.64;524.63;3265.28;15.98;56.88;26.14;9.64;25.03;33.64;16.32;72.36;
552 (s);10.03;4.10;64.61;523.85;527.84;3265.59;15.98;56.87;26.13;9.64;25.02;33.66;16.33;72.51;
562 (s);10.04;4.10;64.63;518.11;523.59;3265.44;15.99;56.87;26.14;9.65;25.04;33.64;16.33;72.24;
572 (s);10.03;4.10;64.62;519.30;522.59;3265.57;16.00;56.85;26.14;9.65;25.04;33.66;16.34;72.68;
582 (s);10.04;4.10;64.61;522.65;525.45;3265.48;16.00;56.84;26.13;9.66;25.07;33.65;16.33;72.17;
592 (s);10.04;4.10;64.62;517.61;519.35;3265.39;15.99;56.84;26.13;9.67;25.10;33.68;16.33;72.43;
603 (s);10.04;4.10;64.62;519.66;525.43;3265.53;15.95;56.87;26.14;9.68;25.11;33.69;16.33;72.31;
613 (s);10.04;4.10;64.62;523.29;524.18;3265.48;15.94;56.89;26.14;9.70;25.12;33.71;16.34;72.26;
623 (s);10.04;4.10;64.61;520.60;523.20;3265.63;15.96;56.89;26.15;9.71;25.13;33.72;16.34;72.62;
633 (s);10.04;4.11;64.62;523.27;522.54;3265.36;15.98;56.87;26.16;9.72;25.13;33.74;16.35;72.31;
643 (s);10.05;4.11;64.63;519.59;524.31;3265.34;15.98;56.87;26.16;9.73;25.12;33.73;16.37;72.43;
653 (s);10.05;4.11;64.63;518.47;522.08;3265.58;15.97;56.90;26.17;9.73;25.12;33.73;16.38;72.58;
663 (s);10.05;4.11;64.62;522.41;526.02;3265.55;15.96;56.89;26.16;9.72;25.14;33.74;16.38;72.50;
673 (s);10.05;4.11;64.61;521.67;524.39;3265.58;15.98;56.85;26.15;9.75;25.16;33.76;16.38;72.36;
683 (s);10.05;4.11;64.62;521.60;523.63;3265.26;16.00;56.85;26.16;9.75;25.15;33.76;16.37;72.36;
693 (s);10.05;4.11;64.62;521.56;525.24;3265.23;16.02;56.84;26.17;9.76;25.16;33.76;16.37;72.67;
703 (s);10.05;4.11;64.62;522.77;521.30;3265.50;16.03;56.82;26.18;9.76;25.16;33.78;16.38;72.58;
713 (s);10.05;4.11;64.62;522.39;525.57;3265.48;16.04;56.79;26.19;9.77;25.15;33.77;16.39;72.33;
723 (s);10.05;4.11;64.62;522.60;525.83;3265.61;16.05;56.78;26.18;9.77;25.15;33.78;16.39;72.33;
733 (s);10.05;4.11;64.62;522.16;521.17;3265.45;16.06;56.78;26.18;9.77;25.16;33.78;16.39;72.32;
743 (s);10.05;4.12;64.61;518.11;524.57;3265.50;16.06;56.75;26.18;9.78;25.17;33.80;16.40;72.28;
753 (s);10.05;4.12;64.63;527.11;527.68;3265.45;16.05;56.74;26.18;9.79;25.19;33.80;16.39;72.32;
763 (s);10.05;4.12;64.63;521.70;523.24;3265.55;16.05;56.76;26.19;9.79;25.20;33.81;16.39;72.28;
773 (s);10.05;4.12;64.63;521.81;526.84;3265.40;16.05;56.75;26.21;9.81;25.20;33.81;16.39;72.44;
