Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
5 (s);8.77;3.67;57.80;403.44;450.26;3321.61;12.40;52.78;25.15;6.42;20.40;29.90;12.56;70.87;
10 (s);8.77;3.67;57.82;402.61;451.13;3321.69;12.40;52.78;25.13;6.41;20.40;29.89;12.56;71.26;
15 (s);8.77;3.67;57.81;403.28;451.39;3321.71;12.41;52.78;25.13;6.42;20.38;29.91;12.56;70.63;
20 (s);8.77;3.67;57.81;400.71;451.74;3321.83;12.41;52.78;25.12;6.41;20.37;29.91;12.57;71.59;
25 (s);8.77;3.67;57.81;402.97;451.21;3321.54;12.42;52.80;25.11;6.42;20.39;29.92;12.57;70.37;
31 (s);8.77;3.67;57.80;402.01;451.25;3321.63;12.42;52.80;25.11;6.41;20.39;29.92;12.57;71.65;
36 (s);8.77;3.67;58.05;401.41;450.99;3321.35;12.43;52.80;25.11;6.42;20.40;29.94;12.57;70.14;
41 (s);8.77;3.67;58.05;401.40;453.31;3321.65;12.43;52.81;25.10;6.43;20.41;29.92;12.57;71.35;
46 (s);8.77;3.67;58.05;400.74;452.70;3321.70;12.44;52.81;25.10;6.43;20.40;29.93;12.58;70.59;
51 (s);8.78;3.67;58.30;399.19;450.76;3321.63;12.45;52.82;25.08;6.44;20.39;29.92;12.58;71.05;
56 (s);8.77;3.67;58.39;400.52;451.64;3321.83;12.45;52.83;25.09;6.45;20.40;29.92;12.58;71.24;
61 (s);8.78;3.67;59.22;399.71;450.97;3321.66;12.46;52.84;25.08;6.45;20.41;29.92;12.58;70.55;
66 (s);8.78;3.68;59.73;398.63;449.80;3321.81;12.46;52.84;25.08;6.47;20.41;29.95;12.58;71.57;
72 (s);8.78;3.68;60.47;400.26;448.51;3321.72;12.46;52.84;25.10;6.47;20.42;29.95;12.58;70.29;
77 (s);8.78;3.68;60.46;398.34;450.64;3321.70;12.47;52.85;25.09;6.48;20.43;29.96;12.58;71.64;
82 (s);8.78;3.68;60.46;398.92;451.51;3321.64;12.47;52.86;25.08;6.49;20.42;29.99;12.59;70.21;
87 (s);8.78;3.68;60.47;400.53;451.04;3321.61;12.48;52.87;25.07;6.50;20.43;29.97;12.60;71.73;
92 (s);8.78;3.68;60.46;398.94;451.34;3321.86;12.48;52.89;25.07;6.50;20.43;29.97;12.60;70.27;
97 (s);8.79;3.68;60.47;399.10;450.40;3321.66;12.49;52.89;25.06;6.50;20.45;29.97;12.60;71.63;
102 (s);8.79;3.68;60.46;397.27;449.23;3321.77;12.49;52.89;25.03;6.51;20.43;29.98;12.60;70.42;
108 (s);8.79;3.68;60.47;395.84;448.84;3321.59;12.50;52.89;25.05;6.51;20.43;29.98;12.61;71.26;
113 (s);8.79;3.68;60.72;398.96;449.00;3321.54;12.50;52.90;25.06;6.52;20.45;29.98;12.61;70.71;
118 (s);8.79;3.68;60.95;399.64;449.67;3321.62;12.50;52.90;25.04;6.52;20.47;30.00;12.61;71.27;
123 (s);8.79;3.69;60.95;399.43;449.85;3321.82;12.50;52.90;25.03;6.54;20.47;30.03;12.61;70.74;
128 (s);8.80;3.68;60.96;397.01;447.61;3321.72;12.51;52.92;25.02;6.52;20.48;30.02;12.61;71.25;
133 (s);8.80;3.68;60.95;394.86;446.25;3321.87;12.51;52.92;25.00;6.53;20.50;30.05;12.61;70.84;
138 (s);8.80;3.69;60.96;396.04;446.73;3321.72;12.51;52.92;24.99;6.54;20.48;30.09;12.61;71.34;
143 (s);8.80;3.68;60.96;394.55;448.69;3321.86;12.52;52.92;24.99;6.53;20.47;30.07;12.62;70.84;
149 (s);8.80;3.68;60.94;393.50;447.60;3321.48;12.52;52.92;24.98;6.53;20.46;30.08;12.62;71.44;
154 (s);8.80;3.68;60.97;392.59;445.65;3321.96;12.53;52.93;24.97;6.53;20.42;30.07;12.63;70.87;
159 (s);8.80;3.69;60.97;391.15;446.59;3321.81;12.53;52.95;24.97;6.53;20.40;30.09;12.62;71.23;
164 (s);8.81;3.68;60.94;392.70;448.99;3321.81;12.53;52.95;24.95;6.53;20.40;30.08;12.61;71.07;
169 (s);8.81;3.68;60.97;381.99;449.24;3321.61;12.53;52.95;24.96;6.52;20.42;30.11;12.61;71.14;
174 (s);8.81;3.68;60.96;380.35;448.34;3321.92;12.53;52.96;24.95;6.52;20.42;30.17;12.60;71.26;
179 (s);8.82;3.68;60.96;381.39;446.87;3321.89;12.53;52.97;24.95;6.52;20.42;30.22;12.59;71.15;
185 (s);8.82;3.68;60.95;391.18;448.08;3321.73;12.54;52.97;24.94;6.51;20.43;30.23;12.59;71.08;
190 (s);8.82;3.69;60.96;390.63;446.43;3321.95;12.54;52.98;24.93;6.54;20.43;30.20;12.58;71.18;
195 (s);8.81;3.68;60.97;390.71;445.01;3321.66;12.54;52.99;24.90;6.51;20.40;30.19;12.58;71.13;
200 (s);8.82;3.68;60.96;390.13;446.49;3321.82;12.54;53.00;24.90;6.53;20.40;30.15;12.58;71.22;
205 (s);8.81;3.68;60.97;390.82;445.66;3321.71;12.55;53.02;24.90;6.52;20.41;30.16;12.57;71.24;
210 (s);8.81;3.68;60.95;390.47;448.72;3321.81;12.55;53.01;24.90;6.52;20.43;30.13;12.57;71.11;
215 (s);8.81;3.69;60.96;391.63;448.53;3321.83;12.55;53.03;24.90;6.53;20.43;30.14;12.57;71.15;
221 (s);8.82;3.69;60.96;388.63;444.56;3321.58;12.55;53.03;24.89;6.54;20.44;30.14;12.58;71.25;
226 (s);8.82;3.69;60.96;391.57;448.84;3321.86;12.55;53.03;24.89;6.54;20.45;30.16;12.58;71.02;
231 (s);8.82;3.68;60.96;390.34;447.05;3321.51;12.55;53.04;24.90;6.52;20.43;30.17;12.58;71.33;
236 (s);8.82;3.69;60.96;392.19;448.47;3321.68;12.55;53.04;24.89;6.54;20.41;30.16;12.59;70.96;
