Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
5 (s);8.88;3.63;59.26;322.39;347.79;3321.63;11.95;51.14;28.98;6.07;20.02;31.21;11.07;71.36;
10 (s);8.88;3.63;59.25;321.58;344.97;3321.64;11.95;51.14;28.96;6.06;20.03;31.24;11.07;71.09;
15 (s);8.87;3.63;59.26;322.18;348.69;3321.38;11.94;51.15;28.95;6.07;20.01;31.25;11.06;70.43;
20 (s);8.87;3.63;59.27;324.50;351.70;3321.48;11.94;51.14;28.92;6.06;20.00;31.23;11.05;71.74;
26 (s);8.86;3.63;59.27;323.54;351.34;3321.61;11.94;51.16;28.88;6.07;20.02;31.21;11.05;70.43;
31 (s);8.86;3.63;59.25;323.25;351.84;3321.66;11.93;51.17;28.84;6.06;20.04;31.18;11.06;70.78;
36 (s);8.86;3.63;59.28;324.28;349.98;3321.55;11.93;51.18;28.82;6.05;20.04;31.16;11.06;71.95;
41 (s);8.86;3.63;59.03;323.37;348.82;3321.36;11.92;51.18;28.83;6.07;20.04;31.15;11.06;69.97;
46 (s);8.86;3.62;58.78;325.45;348.87;3321.59;11.92;51.17;28.81;6.05;20.06;31.17;11.06;70.96;
51 (s);8.86;3.63;58.79;319.80;346.80;3321.42;11.91;51.17;28.78;6.06;20.05;31.12;11.06;71.76;
56 (s);8.86;3.62;58.80;319.73;349.39;3321.47;11.91;51.18;28.77;6.04;20.06;31.11;11.05;70.19;
61 (s);8.86;3.62;58.78;319.61;349.71;3321.54;11.91;51.19;28.72;6.05;20.08;31.14;11.05;70.65;
67 (s);8.86;3.62;58.80;319.42;348.67;3321.42;11.90;51.20;28.68;6.04;20.07;31.16;11.04;71.84;
72 (s);8.86;3.62;58.80;320.57;348.68;3321.55;11.90;51.20;28.66;6.05;20.06;31.16;11.04;70.84;
77 (s);8.86;3.62;58.53;320.14;347.56;3321.50;11.89;51.21;28.64;6.04;20.06;31.18;11.04;70.49;
82 (s);8.86;3.62;58.54;320.23;349.17;3321.44;11.89;51.23;28.63;6.03;20.06;31.19;11.04;71.88;
87 (s);8.86;3.62;58.56;318.86;348.23;3321.47;11.89;51.23;28.61;6.03;20.06;31.19;11.05;70.27;
92 (s);8.86;3.62;58.30;321.58;349.21;3321.36;11.89;51.24;28.58;6.03;20.06;31.19;11.04;70.56;
97 (s);8.86;3.62;58.29;319.22;347.34;3321.55;11.88;51.25;28.55;6.03;20.04;31.17;11.04;71.67;
103 (s);8.85;3.62;58.31;319.70;347.61;3321.33;11.88;51.26;28.56;6.02;20.03;31.16;11.03;71.32;
108 (s);8.85;3.62;58.29;319.11;348.61;3321.58;11.88;51.28;28.56;6.03;20.03;31.15;11.02;70.06;
113 (s);8.86;3.62;58.06;319.89;347.77;3321.39;11.87;51.28;28.51;6.03;20.04;31.12;11.02;70.39;
118 (s);8.85;3.62;57.81;317.60;349.30;3321.44;11.87;51.29;28.49;6.02;20.03;31.15;11.01;71.47;
123 (s);8.85;3.62;57.81;318.63;349.60;3321.75;11.86;51.30;28.48;6.01;20.04;31.13;11.01;71.76;
128 (s);8.85;3.62;57.79;318.42;348.98;3321.55;11.86;51.30;28.46;5.99;20.06;31.14;11.01;71.05;
133 (s);8.85;3.62;57.82;318.79;349.76;3321.60;11.86;51.31;28.45;5.99;20.09;31.13;11.01;70.00;
138 (s);8.85;3.62;57.80;315.19;348.03;3321.51;11.85;51.33;28.43;6.00;20.07;31.13;11.01;70.08;
144 (s);8.85;3.62;57.82;317.98;348.59;3321.38;11.85;51.36;28.41;5.98;20.05;31.14;11.01;70.73;
149 (s);8.85;3.62;57.80;316.30;346.71;3321.34;11.85;51.37;28.39;5.98;20.06;31.14;11.02;71.17;
154 (s);8.85;3.62;57.81;318.62;349.48;3321.67;11.85;51.37;28.36;5.98;20.07;31.13;11.02;71.55;
159 (s);8.85;3.62;57.79;315.74;351.70;3321.39;11.84;51.38;28.36;5.98;20.07;31.17;11.01;71.58;
164 (s);8.85;3.62;57.79;317.24;351.68;3321.61;11.84;51.39;28.34;5.98;20.08;31.16;11.01;71.67;
169 (s);8.85;3.62;57.80;316.10;349.08;3321.61;11.84;51.39;28.32;5.99;20.09;31.16;11.01;71.37;
174 (s);8.85;3.62;57.80;316.69;348.26;3321.24;11.84;51.39;28.29;5.98;20.09;31.17;11.01;70.86;
180 (s);8.85;3.61;57.80;314.44;349.37;3321.42;11.83;51.42;28.29;5.97;20.09;31.19;11.01;70.32;
185 (s);8.85;3.62;57.80;316.32;349.56;3321.60;11.83;51.43;28.28;5.97;20.08;31.16;11.01;70.26;
190 (s);8.86;3.62;57.79;316.06;349.42;3321.61;11.83;51.43;28.28;5.97;20.08;31.16;11.00;70.04;
195 (s);8.85;3.62;57.80;314.89;349.62;3321.43;11.82;51.44;28.25;5.98;20.08;31.17;10.99;70.02;
200 (s);8.86;3.61;57.81;316.89;347.71;3321.50;11.82;51.45;28.24;5.96;20.07;31.17;10.99;70.22;
205 (s);8.85;3.62;57.81;314.97;348.72;3321.39;11.82;51.47;28.26;5.98;20.07;31.20;10.99;70.51;
210 (s);8.86;3.61;57.80;313.27;349.41;3321.68;11.82;51.48;28.21;5.97;20.09;31.19;10.99;70.47;
215 (s);8.85;3.61;57.81;315.48;349.71;3321.52;11.82;51.48;28.22;5.96;20.11;31.18;10.99;70.56;
221 (s);8.85;3.61;57.81;315.40;348.55;3321.53;11.81;51.49;28.20;5.96;20.14;31.17;11.00;70.65;
226 (s);8.86;3.61;57.80;313.99;348.07;3321.47;11.81;51.50;28.21;5.97;20.14;31.15;11.00;70.95;
231 (s);8.86;3.61;57.80;314.55;348.96;3321.52;11.81;51.51;28.21;5.96;20.11;31.19;10.99;71.14;
236 (s);8.86;3.61;57.82;313.67;348.00;3321.50;11.81;51.53;28.18;5.97;20.11;31.18;10.99;71.09;
241 (s);8.86;3.61;57.80;313.67;347.99;3321.49;11.81;51.54;28.18;5.96;20.11;31.15;11.00;70.97;
246 (s);8.86;3.61;57.79;313.59;346.16;3321.38;11.81;51.56;28.19;5.95;20.11;31.16;11.00;71.02;
251 (s);8.86;3.61;57.81;313.62;348.64;3321.65;11.80;51.58;28.16;5.96;20.10;31.20;10.99;71.35;
256 (s);8.86;3.61;57.81;315.26;347.37;3321.51;11.80;51.59;28.14;5.97;20.11;31.23;10.99;71.47;
