Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
30 (s);8.27;3.25;46.35;399.20;347.66;3341.57;10.20;49.53;27.43;2.95;20.66;29.23;6.78;68.24;
60 (s);8.28;3.25;46.35;401.97;353.99;3341.11;10.20;49.59;27.19;2.93;20.69;29.24;6.78;68.97;
90 (s);8.28;3.25;45.88;399.96;349.95;3341.27;10.20;49.65;27.00;2.90;20.69;29.24;6.76;68.68;
120 (s);8.27;3.25;45.88;401.99;349.44;3341.85;10.20;49.71;26.85;2.88;20.68;29.24;6.74;68.35;
150 (s);8.28;3.24;45.40;400.01;347.27;3341.45;10.19;49.78;26.75;2.84;20.71;29.23;6.72;69.04;
181 (s);8.28;3.24;45.42;401.74;342.62;3341.25;10.18;49.85;26.66;2.81;20.73;29.27;6.69;68.55;
211 (s);8.28;3.23;45.42;399.69;348.26;3341.29;10.19;49.91;26.61;2.76;20.72;29.26;6.64;68.16;
241 (s);8.28;3.23;45.43;399.31;345.64;3341.79;10.19;49.96;26.56;2.75;20.74;29.24;6.64;68.79;
271 (s);8.28;3.23;45.43;398.15;346.28;3341.72;10.19;49.99;26.50;2.75;20.73;29.27;6.63;68.73;
301 (s);8.29;3.23;45.42;398.08;346.20;3342.27;10.20;50.08;26.47;2.70;20.74;29.28;6.63;68.91;
331 (s);8.29;3.23;45.41;397.91;344.82;3341.78;10.19;50.14;26.44;2.70;20.75;29.28;6.61;69.03;
361 (s);8.29;3.22;45.41;398.91;346.14;3341.53;10.19;50.19;26.41;2.64;20.76;29.33;6.52;68.75;
392 (s);8.29;3.22;45.41;399.00;350.40;3341.36;10.21;50.25;26.41;2.64;20.79;29.31;6.56;68.10;
422 (s);8.29;3.22;45.18;398.17;351.46;3341.28;10.21;50.30;26.40;2.63;20.80;29.31;6.55;68.79;
452 (s);8.29;3.22;45.17;390.62;345.02;3341.22;10.22;50.34;26.39;2.62;20.81;29.31;6.54;68.90;
482 (s);8.31;3.21;45.65;388.98;343.09;3341.18;10.22;50.40;26.37;2.59;20.80;29.38;6.51;68.57;
512 (s);8.31;3.21;45.42;390.15;341.97;3341.13;10.23;50.46;26.36;2.56;20.83;29.39;6.47;68.69;
542 (s);8.31;3.21;45.24;391.00;340.11;3341.33;10.24;50.48;26.36;2.55;20.85;29.40;6.43;68.68;
573 (s);8.32;3.21;45.66;391.27;339.53;3341.28;10.23;50.55;26.34;2.56;20.88;29.41;6.44;68.74;
