Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
1 (s);11.38;4.24;56.08;299.32;510.60;3585.40;16.25;62.57;34.44;10.65;26.44;39.87;18.31;86.85;
2 (s);11.38;4.24;56.09;300.24;513.67;3585.58;16.25;62.57;34.45;10.65;26.44;39.87;18.32;86.81;
3 (s);11.38;4.24;56.60;302.47;512.98;3585.54;16.25;62.56;34.45;10.66;26.44;39.88;18.33;86.74;
4 (s);11.38;4.24;57.31;297.38;509.51;3585.59;16.25;62.57;34.45;10.70;26.44;39.88;18.33;86.81;
5 (s);11.38;4.24;57.29;301.17;512.57;3585.60;16.25;62.57;34.45;10.71;26.44;39.89;18.34;86.94;
6 (s);11.38;4.24;57.54;298.64;509.99;3585.69;16.25;62.57;34.44;10.69;26.44;39.89;18.34;86.92;
7 (s);11.38;4.24;57.54;298.81;511.80;3585.73;16.26;62.57;34.44;10.68;26.44;39.89;18.34;87.20;
8 (s);11.38;4.24;57.74;298.42;511.41;3585.34;16.26;62.58;34.43;10.68;26.44;39.88;18.34;87.12;
9 (s);11.39;4.24;57.78;299.85;509.66;3585.49;16.26;62.58;34.42;10.69;26.44;39.87;18.34;87.19;
10 (s);11.39;4.24;57.79;298.62;510.87;3585.78;16.26;62.58;34.42;10.69;26.44;39.87;18.35;87.05;
11 (s);11.39;4.24;57.79;299.86;513.57;3585.35;16.27;62.58;34.40;10.69;26.45;39.88;18.35;87.00;
12 (s);11.39;4.24;57.79;300.74;511.50;3585.34;16.27;62.57;34.40;10.69;26.45;39.89;18.35;86.90;
13 (s);11.39;4.24;57.79;298.54;509.20;3585.74;16.27;62.57;34.40;10.71;26.45;39.89;18.35;87.09;
14 (s);11.39;4.24;57.79;299.46;508.84;3585.50;16.27;62.58;34.40;10.71;26.45;39.91;18.36;86.93;
15 (s);11.39;4.24;57.80;299.44;513.27;3585.40;16.27;62.59;34.38;10.71;26.45;39.92;18.36;86.89;
16 (s);11.40;4.24;57.79;299.00;509.68;3585.57;16.27;62.59;34.37;10.71;26.45;39.93;18.36;86.89;
17 (s);11.40;4.25;57.79;299.15;509.18;3585.69;16.28;62.60;34.37;10.72;26.46;39.93;18.37;86.96;
18 (s);11.40;4.24;57.79;297.40;511.55;3585.89;16.28;62.59;34.36;10.71;26.46;39.94;18.37;87.16;
19 (s);11.40;4.24;57.78;299.45;513.21;3585.36;16.28;62.60;34.36;10.71;26.46;39.94;18.37;87.25;
20 (s);11.40;4.24;57.80;299.85;511.33;3585.53;16.28;62.60;34.36;10.69;26.46;39.93;18.38;87.07;
21 (s);11.40;4.24;58.30;300.21;511.77;3585.35;16.29;62.60;34.36;10.70;26.46;39.93;18.38;87.01;
22 (s);11.40;4.24;58.52;300.04;510.24;3585.48;16.29;62.60;34.37;10.71;26.47;39.93;18.39;86.91;
23 (s);11.40;4.25;58.77;299.45;509.04;3585.53;16.29;62.61;34.36;10.74;26.46;39.92;18.40;86.86;
24 (s);11.40;4.25;59.06;299.27;514.15;3585.58;16.29;62.61;34.35;10.74;26.46;39.92;18.40;86.98;
25 (s);11.41;4.25;59.25;301.39;509.53;3585.50;16.30;62.62;34.34;10.74;26.46;39.92;18.40;87.02;
26 (s);11.41;4.25;59.24;300.44;509.51;3585.53;16.30;62.62;34.34;10.75;26.46;39.92;18.40;87.21;
27 (s);11.41;4.25;59.24;300.20;510.37;3585.63;16.30;62.63;34.33;10.74;26.46;39.93;18.41;87.26;
28 (s);11.41;4.25;59.26;297.06;508.71;3585.44;16.31;62.63;34.33;10.74;26.46;39.94;18.41;87.19;
29 (s);11.41;4.25;59.25;299.87;507.47;3585.36;16.31;62.63;34.31;10.73;26.46;39.96;18.41;87.15;
30 (s);11.41;4.25;59.25;298.93;510.55;3585.69;16.32;62.63;34.31;10.74;26.46;39.98;18.42;87.07;
31 (s);11.41;4.25;59.26;300.27;510.44;3585.28;16.32;62.64;34.31;10.73;26.45;40.00;18.42;86.99;
32 (s);11.41;4.25;59.24;299.17;512.05;3585.52;16.32;62.64;34.31;10.74;26.45;40.00;18.42;86.86;
33 (s);11.41;4.25;59.25;300.19;512.05;3585.69;16.33;62.64;34.30;10.74;26.45;40.01;18.43;87.01;
34 (s);11.41;4.25;59.47;299.62;510.86;3585.49;16.33;62.64;34.29;10.75;26.45;40.02;18.43;87.17;
35 (s);11.42;4.25;59.48;298.92;511.20;3585.57;16.33;62.64;34.29;10.76;26.45;40.02;18.43;87.27;
36 (s);11.42;4.25;59.48;300.41;512.47;3585.59;16.34;62.64;34.27;10.74;26.44;40.02;18.44;87.19;
37 (s);11.41;4.25;59.49;297.35;509.19;3585.68;16.34;62.64;34.26;10.74;26.44;40.02;18.44;87.18;
38 (s);11.41;4.25;59.71;299.70;510.66;3585.94;16.34;62.64;34.26;10.75;26.43;40.03;18.44;87.24;
40 (s);11.42;4.25;60.21;299.65;508.52;3585.53;16.34;62.64;34.26;10.75;26.43;40.03;18.44;87.13;
41 (s);11.42;4.25;60.21;300.21;513.00;3585.50;16.35;62.64;34.25;10.76;26.43;40.03;18.44;87.03;
42 (s);11.42;4.25;60.21;299.96;511.15;3585.81;16.35;62.64;34.25;10.75;26.42;40.03;18.44;86.98;
43 (s);11.42;4.25;60.21;299.80;510.43;3585.72;16.35;62.64;34.24;10.75;26.42;40.02;18.44;87.00;
44 (s);11.42;4.25;60.46;299.86;512.64;3585.54;16.36;62.64;34.24;10.75;26.41;40.02;18.45;87.17;
45 (s);11.42;4.25;60.45;300.34;509.84;3585.63;16.36;62.64;34.24;10.76;26.41;40.02;18.45;87.25;
46 (s);11.42;4.26;60.46;301.29;510.51;3585.62;16.36;62.65;34.23;10.79;26.41;40.02;18.45;87.26;
47 (s);11.42;4.25;60.95;301.24;511.53;3585.81;16.36;62.65;34.23;10.77;26.41;40.02;18.45;87.06;
