Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
5 (s);11.35;4.22;65.06;297.83;353.10;3585.30;15.94;62.77;39.26;10.52;25.93;40.47;16.51;86.75;
10 (s);11.34;4.22;65.06;300.39;355.39;3585.45;15.93;62.75;39.18;10.52;25.93;40.39;16.51;86.65;
15 (s);11.33;4.22;65.07;297.42;351.58;3585.42;15.93;62.74;39.13;10.51;25.93;40.38;16.51;86.58;
20 (s);11.32;4.22;65.06;298.05;351.26;3585.39;15.93;62.73;39.05;10.50;25.93;40.34;16.49;86.51;
25 (s);11.31;4.22;65.07;302.27;351.49;3585.48;15.92;62.70;38.94;10.51;25.94;40.31;16.48;86.46;
30 (s);11.30;4.21;65.06;299.21;350.79;3585.43;15.92;62.71;38.87;10.50;25.95;40.26;16.49;86.62;
35 (s);11.29;4.22;65.30;297.59;350.46;3585.45;15.91;62.70;38.76;10.51;25.95;40.23;16.49;86.79;
40 (s);11.28;4.21;65.31;300.45;350.95;3585.28;15.91;62.69;38.68;10.48;25.96;40.20;16.49;86.65;
46 (s);11.27;4.21;65.55;299.61;351.96;3585.25;15.91;62.68;38.65;10.49;25.95;40.17;16.48;86.61;
51 (s);11.27;4.21;65.55;299.23;349.90;3585.25;15.91;62.66;38.55;10.49;25.96;40.15;16.47;86.48;
56 (s);11.26;4.21;65.55;300.08;351.36;3585.19;15.90;62.67;38.47;10.48;25.97;40.14;16.46;86.67;
61 (s);11.26;4.21;65.55;302.08;353.31;3585.14;15.90;62.64;38.38;10.48;25.98;40.06;16.45;86.54;
66 (s);11.26;4.21;65.30;297.08;354.45;3585.55;15.90;62.63;38.31;10.47;25.98;39.98;16.45;86.47;
71 (s);11.26;4.21;65.30;299.28;354.02;3585.51;15.89;62.63;38.22;10.47;25.97;40.02;16.44;86.30;
76 (s);11.25;4.21;65.47;300.03;353.43;3585.09;15.89;62.64;38.16;10.47;25.96;40.06;16.44;86.51;
81 (s);11.24;4.21;65.55;296.79;351.98;3585.44;15.89;62.60;38.08;10.44;25.96;40.03;16.44;86.45;
86 (s);11.24;4.21;66.04;298.91;351.31;3585.18;15.88;62.58;38.00;10.45;25.95;39.96;16.42;86.57;
91 (s);11.23;4.21;65.79;296.96;351.60;3585.30;15.88;62.60;37.94;10.45;25.96;39.99;16.41;86.31;
97 (s);11.22;4.21;66.28;297.41;350.84;3585.20;15.87;62.60;37.88;10.44;25.97;39.96;16.42;86.28;
102 (s);11.21;4.21;66.28;301.71;352.61;3585.40;15.87;62.60;37.78;10.44;25.98;39.96;16.41;86.29;
107 (s);11.21;4.21;66.29;298.47;350.50;3585.45;15.87;62.60;37.70;10.46;25.98;39.91;16.40;86.45;
112 (s);11.21;4.21;66.54;300.50;351.37;3585.32;15.87;62.60;37.68;10.44;25.97;39.85;16.39;86.26;
117 (s);11.21;4.21;66.79;299.56;353.11;3585.17;15.86;62.60;37.61;10.43;25.97;39.82;16.40;86.46;
122 (s);11.20;4.21;66.77;299.69;351.87;3585.28;15.86;62.57;37.55;10.43;25.97;39.84;16.40;86.21;
127 (s);11.20;4.21;66.78;298.27;349.44;3585.38;15.85;62.57;37.48;10.44;25.98;39.86;16.41;86.27;
132 (s);11.19;4.20;66.79;299.09;352.18;3584.92;15.84;62.57;37.42;10.42;26.00;39.82;16.41;86.11;
