Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
10 (s);8.84;3.13;49.75;96.49;305.05;3339.07;10.61;45.71;24.66;1.86;19.71;31.88;7.05;69.62;
20 (s);8.94;3.14;49.89;95.02;304.07;3339.31;10.64;45.24;24.60;1.91;19.71;32.40;7.10;69.29;
30 (s);9.03;3.15;50.22;94.75;306.16;3339.34;10.67;44.47;24.56;1.99;19.72;32.81;7.13;71.11;
40 (s);9.11;3.15;50.21;94.86;306.78;3339.49;10.71;44.09;24.52;2.04;19.73;33.26;7.18;71.71;
50 (s);9.19;3.16;50.93;94.83;306.46;3339.59;10.74;43.70;24.49;2.10;19.75;33.63;7.20;70.59;
61 (s);9.26;3.17;51.41;95.29;301.29;3339.61;10.77;43.49;24.45;2.17;19.74;33.97;7.23;71.77;
71 (s);9.32;3.17;51.64;93.19;306.65;3339.66;10.79;43.63;24.43;2.22;19.73;34.26;7.26;72.09;
81 (s);9.38;3.17;51.64;93.19;306.64;3339.69;10.82;42.94;24.43;2.25;19.73;34.55;7.30;72.46;
91 (s);9.43;3.18;51.64;92.22;302.50;3339.74;10.84;41.85;24.45;2.30;19.74;34.82;7.33;70.24;
101 (s);9.48;3.19;52.15;92.66;308.64;3339.79;10.87;42.38;24.47;2.35;19.75;35.04;7.36;72.52;
111 (s);9.52;3.19;52.39;92.37;307.08;3339.94;10.89;42.28;24.53;2.40;19.74;35.28;7.40;70.57;
121 (s);9.56;3.20;52.38;92.89;307.36;3340.05;10.91;42.75;24.58;2.47;19.73;35.47;7.42;71.02;
