Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
10 (s);11.51;3.80;66.54;142.39;615.27;3726.13;14.10;59.53;25.88;7.43;20.07;41.74;14.44;84.99;
20 (s);11.51;3.79;72.15;144.20;432.48;3726.60;14.11;59.56;25.86;7.35;20.07;41.74;14.31;84.98;
30 (s);11.47;3.75;95.82;150.38;165.86;3727.23;14.08;59.59;25.94;7.06;20.14;41.76;13.53;84.80;
40 (s);11.39;3.72;116.49;149.22;205.56;3725.86;14.02;59.57;26.08;6.80;20.34;41.66;12.13;84.18;
50 (s);11.30;3.71;122.96;148.90;207.21;3726.69;13.94;59.53;26.27;6.72;20.57;41.54;11.22;83.98;
61 (s);11.22;3.70;124.44;148.95;211.50;3726.32;13.88;59.52;26.37;6.67;20.65;41.39;10.92;83.79;
71 (s);11.15;3.71;124.93;151.31;211.73;3726.16;13.81;59.51;26.50;6.69;20.68;41.29;10.76;83.61;
81 (s);11.09;3.70;124.92;152.35;213.03;3726.10;13.75;59.47;26.64;6.68;20.68;41.11;10.69;83.44;
91 (s);11.04;3.71;122.77;151.40;210.28;3726.30;13.69;59.51;26.77;6.69;20.69;41.04;10.65;83.39;
101 (s);10.98;3.71;119.39;151.11;210.29;3725.97;13.62;59.54;26.96;6.70;20.71;40.89;10.61;83.43;
111 (s);10.92;3.71;116.31;151.28;211.60;3726.01;13.55;59.52;27.13;6.69;20.72;40.83;10.57;83.19;
121 (s);10.87;3.71;113.03;150.50;211.19;3725.77;13.46;59.49;27.32;6.71;20.75;40.63;10.51;83.11;
131 (s);10.83;3.70;110.66;151.04;213.63;3725.70;13.37;59.49;27.51;6.68;20.76;40.55;10.45;82.90;
141 (s);10.78;3.70;107.17;151.19;210.15;3725.81;13.28;59.47;27.73;6.67;20.77;40.45;10.37;82.76;
151 (s);10.71;3.70;105.24;151.58;210.66;3726.31;13.18;59.47;27.96;6.67;20.79;40.31;10.30;82.62;
161 (s);10.65;3.70;101.82;149.98;211.90;3725.52;13.10;59.45;28.18;6.64;20.79;40.11;10.23;82.35;
172 (s);10.61;3.70;99.40;150.81;210.74;3725.19;12.99;59.41;28.45;6.61;20.78;39.94;10.16;82.33;
182 (s);10.59;3.69;96.95;150.89;209.34;3725.86;12.90;59.39;28.73;6.58;20.80;39.83;10.10;82.15;
192 (s);10.58;3.69;93.10;150.29;211.71;3725.80;12.80;59.38;29.05;6.58;20.79;39.79;10.04;82.31;
202 (s);10.58;3.69;88.83;150.86;211.28;3726.09;12.71;59.39;29.38;6.56;20.81;39.75;9.97;82.26;
212 (s);10.54;3.69;67.41;149.27;210.06;3725.94;12.61;59.34;29.70;6.53;20.82;39.75;9.93;82.34;
222 (s);10.51;3.68;66.17;150.91;209.56;3726.03;12.50;59.31;29.76;6.53;20.81;39.70;9.87;82.09;
232 (s);10.45;3.68;71.56;149.53;210.75;3725.78;12.39;59.27;29.70;6.46;20.80;39.59;9.82;82.01;
242 (s);10.39;3.67;77.51;150.25;207.94;3725.65;12.27;59.23;30.66;6.38;20.81;39.43;9.75;81.62;
253 (s);10.34;3.66;80.95;149.96;209.76;3725.41;12.14;59.20;31.82;6.31;20.81;39.27;9.67;81.55;
263 (s);10.32;3.65;84.24;150.06;209.91;3725.45;12.02;59.15;33.08;6.22;20.82;39.10;9.57;81.36;
273 (s);10.32;3.64;74.53;149.77;210.92;3725.16;11.92;59.12;33.95;6.18;20.81;39.01;9.50;81.49;
283 (s);10.32;3.64;79.06;148.67;209.60;3725.09;11.83;59.09;34.58;6.14;20.82;38.95;9.43;81.41;
293 (s);10.32;3.63;71.07;149.78;209.46;3725.73;11.76;59.03;34.89;6.07;20.82;38.92;9.39;81.36;
303 (s);10.34;3.62;71.51;149.00;207.53;3725.29;11.70;59.01;35.08;6.03;20.83;38.92;9.34;81.34;
314 (s);10.35;3.62;71.64;149.47;209.73;3724.98;11.65;59.02;35.19;5.99;20.82;38.93;9.31;81.36;
324 (s);10.36;3.61;64.79;149.90;211.61;3725.61;11.60;58.99;35.24;5.93;20.83;38.94;9.26;81.36;
334 (s);10.37;3.61;68.50;150.34;207.13;3725.66;11.55;58.98;35.24;5.90;20.83;38.95;9.23;81.26;
344 (s);10.39;3.60;68.01;148.30;208.06;3725.19;11.51;58.97;35.26;5.87;20.85;38.98;9.20;81.48;
354 (s);10.40;3.60;64.42;148.87;207.84;3725.67;11.48;58.96;35.20;5.84;20.85;39.01;9.17;81.34;
