Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
10 (s);8.79;3.59;56.12;501.54;507.32;3301.42;12.23;52.92;23.18;5.74;20.26;28.99;12.07;70.37;
20 (s);8.79;3.59;56.09;503.63;511.37;3301.57;12.23;52.88;23.18;5.73;20.27;28.97;12.07;70.72;
30 (s);8.78;3.59;56.09;502.01;505.16;3301.71;12.24;52.82;23.19;5.74;20.26;28.94;12.06;70.12;
40 (s);8.77;3.58;56.12;502.58;508.65;3301.62;12.24;52.79;23.16;5.72;20.27;28.93;12.07;70.95;
50 (s);8.77;3.58;56.10;503.83;511.00;3301.36;12.24;52.77;23.13;5.72;20.28;28.87;12.06;70.25;
60 (s);8.77;3.58;56.11;506.22;508.24;3301.67;12.24;52.77;23.11;5.72;20.31;28.87;12.06;70.76;
70 (s);8.76;3.58;56.11;501.20;504.18;3301.50;12.23;52.74;23.07;5.71;20.34;28.90;12.06;70.49;
80 (s);8.75;3.58;56.12;498.26;506.02;3301.20;12.22;52.70;23.09;5.73;20.35;28.88;12.06;70.53;
90 (s);8.76;3.58;56.10;504.39;509.12;3301.61;12.21;52.69;23.06;5.72;20.33;28.84;12.07;70.91;
101 (s);8.76;3.58;56.12;501.27;506.84;3301.64;12.21;52.67;23.05;5.72;20.32;28.85;12.07;70.35;
111 (s);8.75;3.58;55.87;500.12;506.18;3301.17;12.21;52.65;23.03;5.73;20.34;28.83;12.07;71.09;
121 (s);8.75;3.58;55.87;506.56;510.76;3301.48;12.22;52.62;23.02;5.72;20.33;28.81;12.08;70.06;
131 (s);8.75;3.58;55.87;500.61;507.73;3301.48;12.22;52.61;23.01;5.72;20.31;28.80;12.08;71.05;
141 (s);8.74;3.58;55.86;503.34;508.74;3301.30;12.22;52.60;22.96;5.71;20.30;28.79;12.08;69.91;
151 (s);8.74;3.58;55.86;502.08;507.62;3301.55;12.23;52.57;22.97;5.70;20.32;28.80;12.07;70.85;
161 (s);8.73;3.58;55.86;501.49;507.79;3301.34;12.23;52.55;22.94;5.69;20.32;28.75;12.07;70.75;
171 (s);8.73;3.58;55.85;505.80;511.09;3301.41;12.23;52.51;22.91;5.69;20.30;28.77;12.07;70.22;
181 (s);8.72;3.58;55.87;501.15;507.09;3301.38;12.23;52.53;22.90;5.69;20.28;28.77;12.06;71.07;
191 (s);8.72;3.58;55.87;501.72;507.35;3301.65;12.23;52.50;22.87;5.68;20.28;28.71;12.06;69.88;
201 (s);8.72;3.58;55.88;505.58;510.53;3301.55;12.23;52.50;22.84;5.67;20.30;28.69;12.05;70.68;
211 (s);8.72;3.58;55.86;501.76;507.63;3301.42;12.22;52.51;22.81;5.67;20.30;28.68;12.05;70.99;
221 (s);8.71;3.58;55.86;502.72;506.46;3301.02;12.22;52.50;22.75;5.67;20.29;28.66;12.04;70.08;
231 (s);8.71;3.58;55.86;502.52;503.25;3301.46;12.21;52.44;22.74;5.67;20.32;28.70;12.04;70.27;
241 (s);8.71;3.58;55.88;502.66;503.43;3301.25;12.21;52.43;22.74;5.66;20.32;28.66;12.04;70.81;
251 (s);8.71;3.58;55.86;504.21;506.88;3301.76;12.22;52.41;22.71;5.66;20.34;28.69;12.05;70.56;
261 (s);8.71;3.58;55.88;503.09;507.49;3301.42;12.21;52.39;22.69;5.67;20.35;28.67;12.05;69.86;
272 (s);8.71;3.58;56.84;502.99;506.09;3301.57;12.21;52.37;22.69;5.68;20.34;28.67;12.05;70.64;
282 (s);8.71;3.58;57.33;504.36;509.69;3301.45;12.22;52.38;22.67;5.69;20.35;28.65;12.06;70.60;
292 (s);8.70;3.58;57.59;505.88;507.87;3301.40;12.23;52.39;22.68;5.69;20.38;28.64;12.06;70.57;
302 (s);8.71;3.58;57.58;500.69;504.25;3301.56;12.24;52.41;22.69;5.70;20.40;28.64;12.07;69.76;
312 (s);8.71;3.58;57.58;502.88;507.73;3301.26;12.24;52.38;22.67;5.71;20.41;28.68;12.08;70.78;
322 (s);8.71;3.58;57.83;503.33;509.59;3301.30;12.24;52.36;22.67;5.72;20.43;28.68;12.09;70.57;
332 (s);8.71;3.58;57.82;501.26;504.78;3301.45;12.24;52.36;22.64;5.72;20.47;28.68;12.09;69.75;
342 (s);8.71;3.59;57.81;502.75;507.99;3301.14;12.24;52.35;22.60;5.75;20.48;28.67;12.10;70.89;
352 (s);8.71;3.59;57.82;505.89;509.40;3301.61;12.24;52.34;22.58;5.75;20.43;28.70;12.11;70.30;
362 (s);8.71;3.59;57.82;506.96;509.89;3301.68;12.24;52.32;22.58;5.74;20.39;28.70;12.12;70.51;
372 (s);8.70;3.59;57.82;504.64;508.37;3301.18;12.24;52.32;22.58;5.74;20.39;28.67;12.13;70.26;
382 (s);8.70;3.59;57.81;501.93;507.00;3301.62;12.26;52.33;22.56;5.76;20.41;28.65;12.13;70.89;
392 (s);8.70;3.59;57.83;502.95;509.71;3301.36;12.27;52.31;22.57;5.76;20.44;28.70;12.13;69.83;
402 (s);8.70;3.59;57.82;503.88;508.18;3301.33;12.27;52.31;22.55;5.77;20.44;28.68;12.13;71.17;
413 (s);8.70;3.59;57.82;502.99;508.71;3301.36;12.26;52.31;22.53;5.77;20.42;28.68;12.13;69.84;
