Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
10 (s);8.76;3.70;61.23;751.65;501.23;3535.09;12.89;51.65;24.55;6.61;21.96;28.54;13.65;74.33;
20 (s);8.75;3.70;61.97;749.72;499.78;3534.88;12.88;51.72;24.58;6.64;21.98;28.47;13.62;74.40;
30 (s);8.74;3.70;62.46;751.13;503.48;3535.02;12.88;51.74;24.61;6.63;21.98;28.44;13.62;74.10;
40 (s);8.73;3.70;62.93;750.90;500.13;3534.90;12.88;51.69;24.61;6.64;21.97;28.43;13.61;74.25;
50 (s);8.73;3.70;62.93;748.43;499.95;3534.72;12.88;51.74;24.64;6.65;21.97;28.40;13.59;74.33;
60 (s);8.73;3.70;62.95;750.97;502.48;3534.82;12.86;51.74;24.64;6.65;21.97;28.38;13.59;74.07;
70 (s);8.72;3.70;62.94;749.87;503.06;3534.61;12.86;51.76;24.63;6.65;21.98;28.38;13.58;73.97;
80 (s);8.72;3.70;62.94;745.58;499.02;3534.75;12.86;51.76;24.65;6.65;22.00;28.37;13.57;74.04;
90 (s);8.72;3.70;62.94;745.60;497.70;3534.96;12.86;51.78;24.65;6.65;22.03;28.38;13.56;74.33;
100 (s);8.72;3.70;62.94;748.10;500.64;3534.81;12.86;51.77;24.65;6.63;22.07;28.38;13.58;74.54;
110 (s);8.72;3.70;62.20;750.62;500.71;3534.80;12.86;51.80;24.64;6.65;22.09;28.40;13.60;74.14;
121 (s);8.73;3.70;62.21;754.24;503.77;3534.54;12.87;51.83;24.65;6.67;22.09;28.38;13.62;74.09;
131 (s);8.72;3.70;62.21;751.56;502.77;3534.96;12.88;51.81;24.63;6.67;22.08;28.41;13.62;74.03;
141 (s);8.72;3.70;62.20;749.88;502.62;3534.72;12.88;51.85;24.61;6.67;22.07;28.39;13.63;74.11;
151 (s);8.72;3.70;62.19;746.64;500.55;3534.75;12.88;51.89;24.60;6.67;22.04;28.36;13.62;73.97;
161 (s);8.71;3.70;61.97;754.08;503.84;3534.56;12.88;51.90;24.58;6.66;22.02;28.38;13.60;73.78;
171 (s);8.71;3.70;61.97;751.20;502.25;3534.66;12.88;51.92;24.56;6.68;22.01;28.33;13.61;74.25;
181 (s);8.71;3.70;61.96;747.95;502.39;3534.93;12.88;51.92;24.55;6.65;22.03;28.31;13.64;74.09;
191 (s);8.71;3.70;61.97;747.46;499.99;3534.87;12.88;51.97;24.53;6.66;22.07;28.33;13.63;73.96;
201 (s);8.71;3.70;61.96;750.66;501.19;3535.17;12.88;52.01;24.52;6.66;22.09;28.34;13.62;74.19;
211 (s);8.71;3.70;61.95;749.14;499.18;3534.68;12.87;52.03;24.51;6.67;22.09;28.38;13.64;74.06;
221 (s);8.71;3.70;61.96;748.26;500.72;3534.80;12.87;52.04;24.50;6.67;22.11;28.35;13.64;74.37;
