Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
30 (s);9.01;3.27;36.24;152.12;433.20;3722.11;9.96;51.80;25.46;3.12;21.48;32.84;7.40;74.40;
60 (s);9.25;3.28;33.81;151.86;425.30;3722.73;10.08;52.03;25.29;3.18;21.46;33.91;7.64;74.79;
90 (s);9.47;3.28;33.57;150.88;429.49;3723.69;10.18;52.32;25.31;3.15;21.47;34.83;7.77;78.11;
120 (s);9.67;3.28;34.53;149.27;434.24;3724.15;10.28;52.61;25.35;3.14;21.47;35.64;7.89;78.25;
151 (s);9.85;3.27;35.02;143.95;427.64;3724.34;10.41;52.87;25.49;3.12;21.47;36.34;7.96;78.84;
181 (s);10.03;3.27;35.51;141.30;425.15;3724.78;10.53;53.13;25.71;3.12;21.44;36.99;8.02;79.27;
211 (s);10.19;3.27;36.46;139.06;424.56;3724.95;10.67;53.36;25.94;3.12;21.42;37.59;8.05;79.48;
241 (s);10.34;3.28;39.87;136.08;422.57;3724.98;10.77;53.56;26.28;3.17;21.40;38.15;8.15;79.74;
271 (s);10.46;3.29;42.51;134.19;423.70;3725.09;10.92;53.78;26.77;3.28;21.38;38.65;8.24;80.34;
301 (s);10.57;3.31;44.22;132.99;432.83;3725.88;11.21;53.89;27.18;3.41;21.37;39.08;8.34;81.41;
331 (s);10.66;3.32;45.19;130.53;432.89;3725.82;11.38;54.01;27.49;3.53;21.36;39.49;8.41;81.57;
361 (s);10.75;3.33;45.89;129.39;433.16;3725.76;11.50;54.14;27.69;3.63;21.36;39.87;8.50;81.25;
392 (s);10.83;3.34;46.86;128.15;434.42;3725.71;11.61;54.33;27.88;3.73;21.36;40.22;8.56;81.98;
422 (s);10.90;3.35;47.34;125.64;433.60;3726.32;11.66;54.47;28.02;3.79;21.35;40.57;8.63;82.27;
452 (s);10.97;3.36;47.35;124.99;430.13;3726.21;11.74;54.59;28.14;3.84;21.36;40.79;8.66;82.07;
482 (s);11.04;3.36;47.60;123.42;431.58;3726.09;11.81;54.77;28.26;3.89;21.37;41.05;8.69;81.96;
512 (s);11.10;3.37;47.58;123.57;433.38;3726.47;11.84;54.92;28.40;3.94;21.36;41.29;8.74;82.06;
542 (s);11.15;3.37;47.83;121.41;430.47;3726.43;11.93;55.02;28.54;3.99;21.36;41.51;8.80;82.32;
573 (s);11.19;3.38;47.83;123.14;433.29;3726.39;12.03;55.17;28.69;4.04;21.37;41.69;8.83;83.05;
603 (s);11.24;3.39;47.84;119.11;428.89;3726.59;12.09;55.33;28.87;4.08;21.35;41.87;8.84;82.50;
