Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
1 (s);8.02;4.57;131.87;1.60;1.74;2024.35;20.92;31.41;22.40;12.98;21.32;22.99;21.88;33.39;
2 (s);8.03;4.57;132.54;1.62;1.70;2024.24;20.91;31.44;22.40;12.95;21.32;22.98;21.88;33.86;
3 (s);8.04;4.57;132.80;1.56;1.70;2024.27;20.91;31.46;22.39;12.94;21.33;22.98;21.88;33.79;
4 (s);8.05;4.56;133.49;1.61;1.72;2024.25;20.89;31.51;22.38;12.90;21.33;22.98;21.89;33.32;
5 (s);8.05;4.56;134.40;1.66;1.76;2024.13;20.88;31.55;22.37;12.88;21.33;22.97;21.89;33.47;
6 (s);8.06;4.56;134.69;1.66;1.73;2024.19;20.86;31.60;22.36;12.85;21.33;22.97;21.89;33.78;
7 (s);8.08;4.55;135.42;1.66;1.74;2024.04;20.85;31.64;22.35;12.82;21.34;22.96;21.90;33.47;
8 (s);8.09;4.55;135.88;1.65;1.70;2024.14;20.84;31.67;22.34;12.80;21.34;22.96;21.90;33.59;
9 (s);8.09;4.54;136.48;1.59;1.71;2024.11;20.82;31.71;22.33;12.77;21.34;22.96;21.90;33.83;
10 (s);8.10;4.54;137.43;1.58;1.75;2024.01;20.81;31.75;22.33;12.73;21.35;22.95;21.90;33.47;
11 (s);8.11;4.53;138.28;1.51;1.73;2024.24;20.80;31.77;22.32;12.69;21.35;22.95;21.90;33.79;
13 (s);8.12;4.53;139.12;1.58;1.74;2024.09;20.80;31.79;22.32;12.67;21.35;22.95;21.91;33.91;
14 (s);8.13;4.53;139.56;1.55;1.74;2023.99;20.78;31.82;22.31;12.64;21.35;22.95;21.91;33.55;
15 (s);8.14;4.52;140.56;1.55;1.76;2023.93;20.77;31.86;22.30;12.62;21.35;22.94;21.91;33.91;
16 (s);8.15;4.52;141.28;1.55;1.72;2024.02;20.75;31.90;22.30;12.58;21.35;22.94;21.91;33.92;
17 (s);8.16;4.51;141.81;1.55;1.69;2024.06;20.74;31.93;22.29;12.55;21.36;22.94;21.91;33.66;
18 (s);8.16;4.51;142.36;1.55;1.73;2024.12;20.72;31.97;22.29;12.53;21.36;22.94;21.91;34.22;
19 (s);8.16;4.50;143.01;1.59;1.75;2024.04;20.71;32.00;22.28;12.50;21.36;22.94;21.91;33.92;
20 (s);8.17;4.50;143.70;1.56;1.75;2024.05;20.69;32.04;22.28;12.48;21.36;22.93;21.91;34.26;
21 (s);8.18;4.50;144.12;1.58;1.73;2024.07;20.68;32.06;22.28;12.45;21.37;22.93;21.91;34.06;
22 (s);8.18;4.49;144.19;1.55;1.74;2024.03;20.67;32.08;22.28;12.42;21.37;22.93;21.91;34.37;
23 (s);8.19;4.49;145.29;1.55;1.70;2024.08;20.66;32.10;22.27;12.39;21.37;22.93;21.92;34.24;
24 (s);8.19;4.48;145.89;1.60;1.74;2024.05;20.64;32.13;22.27;12.37;21.37;22.93;21.92;34.48;
25 (s);8.20;4.48;145.91;1.54;1.68;2024.03;20.63;32.16;22.27;12.34;21.37;22.93;21.92;34.34;
26 (s);8.20;4.48;146.19;1.56;1.70;2024.03;20.61;32.19;22.27;12.32;21.37;22.93;21.91;34.89;
28 (s);8.20;4.47;146.39;1.55;1.74;2024.14;20.59;32.22;22.27;12.29;21.38;22.93;21.91;34.50;
29 (s);8.21;4.47;146.93;1.51;1.74;2024.07;20.58;32.25;22.28;12.27;21.38;22.93;21.91;34.81;
30 (s);8.21;4.47;147.59;1.52;1.69;2023.91;20.56;32.27;22.29;12.25;21.38;22.93;21.91;34.38;
