Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
5 (s);11.70;4.34;63.17;252.09;411.71;3158.12;17.01;63.09;34.25;11.37;26.93;41.82;18.00;81.40;
10 (s);11.69;4.34;62.91;253.87;413.87;3158.01;17.01;63.07;34.24;11.39;26.94;41.77;18.02;81.20;
15 (s);11.69;4.34;62.93;251.42;411.37;3158.13;17.01;63.07;34.24;11.39;26.94;41.77;18.03;80.87;
20 (s);11.69;4.34;62.42;249.82;411.19;3158.20;17.01;63.07;34.23;11.39;26.94;41.80;18.03;81.78;
25 (s);11.69;4.34;62.17;251.25;412.44;3158.04;17.02;63.06;34.22;11.39;26.95;41.78;18.04;80.79;
30 (s);11.69;4.34;61.94;250.88;414.61;3158.26;17.02;63.05;34.22;11.40;26.95;41.72;18.05;81.74;
35 (s);11.69;4.34;61.44;253.48;410.10;3158.03;17.03;63.05;34.21;11.40;26.97;41.74;18.05;81.08;
40 (s);11.69;4.34;61.45;250.44;413.10;3158.02;17.04;63.03;34.20;11.41;26.98;41.70;18.04;81.06;
46 (s);11.69;4.34;61.21;253.04;414.20;3158.25;17.04;63.02;34.20;11.40;26.97;41.69;18.03;81.60;
51 (s);11.69;4.34;61.19;253.75;411.98;3158.07;17.04;63.02;34.20;11.41;26.97;41.69;18.03;80.81;
56 (s);11.69;4.34;61.19;253.41;412.63;3158.05;17.05;63.01;34.19;11.40;26.97;41.70;18.03;81.99;
61 (s);11.69;4.34;61.19;255.60;413.73;3158.16;17.04;63.00;34.19;11.41;26.98;41.69;18.02;80.80;
66 (s);11.69;4.34;61.20;252.14;413.91;3158.10;17.03;62.99;34.19;11.40;26.99;41.73;18.04;81.38;
71 (s);11.68;4.34;61.20;254.80;415.01;3157.93;17.02;62.99;34.18;11.40;27.00;41.75;18.05;81.13;
76 (s);11.69;4.34;61.20;252.50;410.36;3157.92;17.01;62.99;34.18;11.40;27.01;41.68;18.05;81.02;
81 (s);11.69;4.35;61.20;254.02;414.20;3158.09;17.01;63.00;34.16;11.43;27.01;41.67;18.05;81.90;
86 (s);11.69;4.34;61.21;253.37;409.30;3158.15;17.01;62.99;34.16;11.41;27.01;41.68;18.06;80.70;
91 (s);11.69;4.34;61.20;254.76;416.22;3158.04;17.01;62.97;34.16;11.39;27.01;41.68;18.06;81.40;
97 (s);11.69;4.34;61.20;253.40;410.82;3157.97;17.01;62.98;34.15;11.41;27.00;41.68;18.06;81.32;
102 (s);11.69;4.35;61.19;255.50;410.59;3158.22;17.00;63.00;34.15;11.42;27.00;41.71;18.07;80.81;
107 (s);11.69;4.35;61.19;254.56;412.25;3158.38;17.00;62.99;34.15;11.42;27.00;41.72;18.08;81.87;
112 (s);11.70;4.34;61.21;254.06;409.75;3158.04;17.00;62.99;34.13;11.41;27.00;41.70;18.08;81.06;
117 (s);11.70;4.34;61.21;254.23;413.38;3158.14;17.00;63.00;34.11;11.40;26.99;41.72;18.09;81.27;
122 (s);11.69;4.34;61.20;255.10;412.24;3158.27;17.01;63.00;34.11;11.41;26.99;41.71;18.09;81.40;
127 (s);11.70;4.34;61.20;252.26;414.16;3158.03;17.00;62.99;34.12;11.41;27.00;41.66;18.09;80.72;
132 (s);11.70;4.34;61.20;252.10;413.18;3158.02;17.00;62.99;34.10;11.39;27.02;41.66;18.09;81.91;
137 (s);11.70;4.34;61.20;255.20;413.14;3157.97;17.00;63.00;34.09;11.39;27.02;41.68;18.10;80.94;
142 (s);11.70;4.34;61.20;253.30;405.99;3157.91;17.00;63.00;34.07;11.39;27.01;41.69;18.10;81.26;
147 (s);11.70;4.34;61.20;255.74;412.61;3158.08;17.00;62.99;34.07;11.39;27.02;41.70;18.10;81.52;
153 (s);11.70;4.34;61.20;255.06;416.03;3158.21;17.01;62.97;34.06;11.37;27.04;41.75;18.09;80.95;
158 (s);11.70;4.34;61.19;253.05;409.59;3157.90;17.01;62.96;34.06;11.39;27.04;41.71;18.11;81.86;
163 (s);11.70;4.34;61.20;253.46;410.58;3158.09;17.02;62.96;34.08;11.40;27.03;41.70;18.12;80.79;
168 (s);11.70;4.34;61.20;254.51;411.24;3158.19;17.03;62.96;34.05;11.40;27.02;41.76;18.12;81.28;
173 (s);11.70;4.34;61.21;255.60;414.43;3157.90;17.04;62.97;34.04;11.40;27.01;41.72;18.12;81.67;
178 (s);11.70;4.34;61.19;253.51;414.05;3157.93;17.04;62.97;34.04;11.40;27.00;41.70;18.13;80.70;
