Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
494 (s);8.55;3.70;52.21;504.36;509.13;2900.15;13.24;50.46;21.68;6.67;20.75;28.00;13.07;58.81;
504 (s);8.55;3.70;52.22;504.30;510.92;2900.16;13.25;50.43;21.68;6.68;20.75;28.02;13.07;58.75;
514 (s);8.54;3.71;52.21;505.13;511.72;2900.08;13.27;50.42;21.68;6.70;20.75;28.03;13.07;58.66;
524 (s);8.54;3.71;52.21;503.88;509.99;2899.95;13.28;50.40;21.65;6.71;20.75;28.01;13.08;58.64;
534 (s);8.54;3.71;52.22;506.18;511.75;2899.90;13.29;50.39;21.68;6.71;20.75;28.02;13.08;58.82;
544 (s);8.54;3.71;52.22;503.66;507.27;2899.78;13.29;50.35;21.66;6.71;20.76;28.04;13.08;58.86;
554 (s);8.54;3.71;52.19;504.56;509.85;2899.94;13.29;50.33;21.67;6.72;20.77;28.03;13.09;58.58;
564 (s);8.54;3.71;52.22;504.15;509.27;2899.73;13.30;50.32;21.65;6.73;20.78;28.05;13.09;58.72;
574 (s);8.54;3.71;52.22;505.42;511.69;2899.89;13.31;50.31;21.66;6.74;20.81;28.03;13.09;58.85;
584 (s);8.55;3.71;52.21;504.38;508.22;2900.09;13.31;50.30;21.64;6.74;20.82;28.02;13.10;58.74;
594 (s);8.55;3.71;52.20;506.19;512.54;2899.98;13.31;50.28;21.65;6.75;20.82;28.06;13.11;58.65;
604 (s);8.55;3.71;52.21;507.35;510.95;2899.78;13.31;50.25;21.66;6.75;20.84;28.06;13.12;58.56;
614 (s);8.55;3.71;52.22;504.49;510.00;2899.99;13.31;50.24;21.65;6.76;20.88;28.06;13.12;58.74;
624 (s);8.55;3.72;52.21;505.16;514.02;2900.01;13.32;50.23;21.64;6.78;20.87;28.08;13.13;58.74;
634 (s);8.55;3.72;52.21;502.73;513.26;2899.94;13.33;50.23;21.66;6.81;20.82;28.15;13.15;58.79;
644 (s);8.55;3.72;53.71;500.66;507.96;2899.97;13.34;50.23;21.69;6.81;20.78;28.07;13.16;58.64;
655 (s);8.55;3.72;54.18;501.52;507.75;2899.80;13.35;50.25;21.70;6.82;20.79;28.11;13.17;58.68;
665 (s);8.55;3.73;54.42;505.48;509.53;2899.90;13.36;50.26;21.70;6.85;20.81;28.07;13.17;58.87;
675 (s);8.55;3.73;54.43;504.67;512.66;2899.82;13.37;50.26;21.70;6.85;20.81;28.09;13.17;58.75;
685 (s);8.55;3.72;54.43;504.88;509.35;2899.99;13.38;50.24;21.68;6.84;20.83;28.09;13.17;58.73;
695 (s);8.54;3.73;54.66;504.56;507.60;2899.76;13.38;50.22;21.69;6.86;20.84;28.10;13.17;58.84;
705 (s);8.55;3.73;54.42;507.15;508.79;2899.86;13.36;50.19;21.67;6.86;20.85;28.09;13.17;58.66;
715 (s);8.55;3.73;54.40;504.15;508.65;2899.93;13.35;50.16;21.69;6.85;20.86;28.09;13.18;58.73;
725 (s);8.55;3.73;54.40;501.83;510.02;2900.00;13.36;50.12;21.67;6.86;20.85;28.13;13.19;58.78;
735 (s);8.54;3.73;54.42;502.10;508.29;2899.92;13.36;50.10;21.67;6.88;20.86;28.12;13.19;58.79;
745 (s);8.54;3.73;54.43;505.54;507.89;2899.99;13.35;50.08;21.66;6.89;20.86;28.11;13.19;58.73;
755 (s);8.54;3.73;54.43;505.93;512.02;2899.63;13.35;50.06;21.66;6.89;20.87;28.12;13.19;58.61;
765 (s);8.54;3.73;53.94;504.70;508.62;2899.93;13.36;50.04;21.66;6.89;20.89;28.13;13.19;58.74;
775 (s);8.54;3.73;53.93;502.87;508.21;2899.98;13.36;50.01;21.65;6.91;20.88;28.14;13.20;58.63;
786 (s);8.54;3.73;52.70;504.70;508.94;2899.92;13.36;49.99;21.63;6.88;20.88;28.12;13.19;58.76;
796 (s);8.54;3.73;51.97;507.29;512.62;2899.80;13.36;49.98;21.61;6.86;20.88;28.13;13.19;58.72;
806 (s);8.55;3.73;51.00;504.94;509.22;2900.04;13.35;49.97;21.59;6.87;20.89;28.13;13.19;58.76;
816 (s);8.54;3.73;50.99;506.16;510.22;2899.69;13.34;49.97;21.58;6.86;20.88;28.15;13.18;58.71;
826 (s);8.55;3.73;50.97;503.41;512.01;2900.07;13.33;49.95;21.55;6.86;20.88;28.12;13.18;58.72;
836 (s);8.55;3.73;50.99;503.32;510.64;2899.73;13.33;49.92;21.54;6.85;20.87;28.14;13.17;58.63;
846 (s);8.55;3.73;50.98;503.99;510.97;2899.96;13.33;49.89;21.56;6.85;20.89;28.14;13.17;58.63;
856 (s);8.55;3.73;51.00;505.48;510.06;2899.89;13.33;49.87;21.58;6.87;20.92;28.13;13.17;58.74;
866 (s);8.55;3.73;50.98;507.29;510.54;2900.01;13.34;49.87;21.57;6.88;20.95;28.16;13.18;58.56;
876 (s);8.56;3.73;50.98;503.42;508.64;2899.90;13.35;49.87;21.58;6.88;20.96;28.15;13.19;58.56;
886 (s);8.56;3.73;50.98;506.10;513.02;2899.76;13.35;49.85;21.54;6.86;20.95;28.17;13.19;58.48;
896 (s);8.56;3.73;51.01;503.94;509.86;2899.91;13.35;49.83;21.59;6.89;20.97;28.18;13.19;58.74;
906 (s);8.56;3.73;50.99;507.21;510.91;2899.77;13.34;49.80;21.54;6.87;20.99;28.20;13.19;58.71;
