Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
10 (s);8.80;4.16;51.86;576.11;645.05;3090.33;17.74;34.91;27.09;10.08;21.78;31.13;17.61;61.78;
20 (s);8.84;4.14;54.27;577.92;645.03;3090.33;17.66;35.10;27.22;9.96;21.79;31.29;17.54;62.02;
30 (s);8.87;4.13;56.93;576.97;644.05;3090.36;17.57;35.27;27.32;9.90;21.79;31.47;17.48;62.11;
40 (s);8.90;4.12;57.18;575.54;642.19;3090.36;17.51;35.42;27.40;9.81;21.80;31.60;17.42;62.26;
50 (s);8.92;4.12;59.13;577.49;644.77;3090.54;17.44;35.54;27.48;9.80;21.80;31.71;17.37;62.28;
60 (s);8.94;4.12;60.57;576.07;641.65;3090.49;17.37;35.67;27.54;9.83;21.81;31.83;17.29;62.38;
70 (s);8.96;4.11;60.81;574.83;640.27;3090.57;17.32;35.77;27.62;9.73;21.82;31.91;17.25;62.72;
80 (s);8.98;4.12;61.29;575.09;643.37;3090.56;17.27;35.87;27.70;9.79;21.83;32.05;17.22;62.69;
90 (s);9.00;4.11;61.53;578.91;644.98;3090.80;17.21;35.97;27.78;9.74;21.84;32.09;17.19;62.74;
100 (s);9.01;4.10;62.03;579.10;643.10;3090.61;17.17;36.06;27.85;9.68;21.84;32.16;17.17;62.85;
111 (s);9.03;4.11;61.79;575.05;642.61;3090.84;17.12;36.16;27.93;9.78;21.85;32.23;17.15;63.04;
121 (s);9.04;4.12;62.26;578.13;643.13;3090.90;17.08;36.24;28.02;9.85;21.86;32.29;17.14;63.24;
131 (s);9.06;4.10;62.27;577.22;644.92;3090.89;17.04;36.33;28.10;9.69;21.86;32.34;17.11;63.31;
141 (s);9.07;4.11;62.27;573.98;638.18;3090.85;17.01;36.42;28.19;9.73;21.87;32.40;17.08;63.23;
151 (s);9.08;4.11;62.26;575.86;641.85;3090.98;16.98;36.50;28.28;9.78;21.87;32.46;17.06;63.38;
161 (s);9.09;4.12;62.02;577.12;642.13;3091.05;16.95;36.57;28.35;9.79;21.88;32.51;17.04;63.33;
171 (s);9.10;4.11;61.29;578.84;641.90;3091.09;16.91;36.66;28.43;9.74;21.88;32.58;17.02;63.34;
181 (s);9.11;4.10;61.28;577.73;641.63;3091.11;16.87;36.75;28.52;9.71;21.89;32.61;17.01;63.40;
191 (s);9.12;4.11;59.13;579.04;645.06;3091.00;16.83;36.83;28.60;9.78;21.89;32.65;17.00;63.54;
201 (s);9.13;4.11;58.65;581.06;643.60;3091.07;16.80;36.92;28.65;9.72;21.90;32.73;16.99;63.56;
211 (s);9.14;4.10;55.25;579.52;646.72;3091.01;16.77;36.99;28.69;9.68;21.90;32.79;16.97;63.54;
221 (s);9.15;4.10;54.54;581.61;644.79;3091.16;16.74;37.06;28.73;9.70;21.92;32.77;16.95;63.68;
231 (s);9.15;4.09;52.84;577.96;643.64;3091.05;16.70;37.14;28.76;9.63;21.93;32.86;16.93;63.72;
241 (s);9.16;4.09;52.10;577.88;642.84;3091.12;16.68;37.21;28.79;9.60;21.93;32.91;16.92;63.86;
251 (s);9.17;4.09;51.85;577.43;643.09;3091.20;16.64;37.28;28.81;9.60;21.95;32.94;16.92;63.93;
261 (s);9.18;4.10;51.85;574.19;642.22;3091.28;16.61;37.36;28.84;9.70;21.95;32.97;16.91;63.96;
271 (s);9.19;4.08;50.64;578.87;642.31;3091.19;16.58;37.44;28.86;9.54;21.96;32.94;16.90;63.95;
282 (s);9.19;4.08;50.64;576.58;641.50;3091.25;16.56;37.51;28.89;9.51;21.97;32.95;16.89;64.14;
292 (s);9.21;4.07;45.10;575.76;642.03;3091.27;16.54;37.58;28.88;9.48;21.98;32.98;16.89;64.09;
302 (s);9.21;4.06;45.09;578.13;639.28;3091.34;16.52;37.65;28.87;9.38;21.99;32.99;16.89;64.22;
312 (s);9.22;4.06;45.34;577.29;640.14;3091.40;16.49;37.74;28.86;9.39;21.99;33.02;16.88;64.39;
322 (s);9.23;4.06;45.45;579.86;643.82;3091.44;16.47;37.80;28.86;9.40;21.99;33.05;16.87;64.50;
332 (s);9.24;4.06;45.66;579.27;642.34;3091.40;16.45;37.87;28.87;9.37;22.00;33.09;16.87;64.64;
342 (s);9.24;4.05;45.81;581.05;641.35;3091.62;16.43;37.96;28.88;9.32;22.01;33.10;16.86;64.72;
353 (s);9.25;4.04;45.81;577.63;643.63;3091.69;16.41;38.03;28.90;9.27;22.03;33.12;16.85;64.80;
363 (s);9.26;4.06;45.82;578.96;643.07;3091.62;16.39;38.11;28.92;9.39;22.04;33.15;16.85;65.00;
373 (s);9.26;4.04;45.82;581.77;646.31;3091.53;16.38;38.15;28.93;9.26;22.04;33.17;16.86;64.98;
383 (s);9.27;4.04;45.82;578.44;642.14;3091.77;16.37;38.24;28.95;9.22;22.05;33.17;16.85;65.09;
393 (s);9.27;4.04;45.82;579.34;642.51;3091.80;16.36;38.30;28.98;9.20;22.05;33.19;16.84;65.08;
403 (s);9.28;4.04;45.81;578.65;643.32;3091.73;16.34;38.38;28.99;9.20;22.06;33.21;16.83;65.16;
413 (s);9.28;4.04;45.81;576.90;641.50;3091.70;16.34;38.46;29.00;9.22;22.06;33.22;16.83;65.38;
424 (s);9.29;4.03;46.03;577.27;642.34;3091.69;16.32;38.53;29.02;9.18;22.07;33.24;16.84;65.33;
434 (s);9.29;4.03;46.05;575.89;643.08;3091.81;16.31;38.60;29.04;9.16;22.08;33.29;16.83;65.42;
444 (s);9.29;4.03;46.07;580.32;639.67;3091.76;16.29;38.67;29.06;9.16;22.09;33.32;16.84;65.49;
454 (s);9.30;4.03;46.05;577.32;644.12;3091.83;16.29;38.71;29.08;9.13;22.09;33.29;16.85;65.43;
464 (s);9.30;4.03;46.05;576.27;641.27;3091.91;16.28;38.78;29.09;9.13;22.10;33.29;16.87;65.57;
474 (s);9.31;4.03;46.06;577.23;639.54;3091.76;16.27;38.88;29.12;9.13;22.10;33.30;16.88;65.47;
484 (s);9.31;4.03;46.06;578.23;644.89;3091.93;16.26;38.94;29.13;9.17;22.11;33.31;16.87;65.60;
494 (s);9.32;4.02;46.05;580.79;642.42;3092.08;16.26;39.00;29.13;9.12;22.12;33.36;16.88;65.66;
504 (s);9.33;4.02;46.05;580.11;645.38;3092.00;16.25;39.06;29.15;9.08;22.12;33.35;16.88;65.64;
514 (s);9.33;4.02;46.05;580.89;640.14;3091.97;16.24;39.12;29.16;9.09;22.13;33.36;16.88;65.75;
524 (s);9.34;4.01;46.05;579.20;642.81;3091.89;16.23;39.20;29.18;9.05;22.13;33.36;16.88;65.77;
534 (s);9.34;4.02;46.06;580.16;647.47;3092.03;16.23;39.28;29.19;9.10;22.14;33.38;16.87;65.89;
544 (s);9.35;4.01;46.06;582.05;643.72;3092.09;16.24;39.33;29.20;9.03;22.14;33.39;16.87;65.86;
554 (s);9.36;4.01;46.06;578.33;643.12;3092.08;16.24;39.40;29.23;9.02;22.15;33.41;16.89;65.89;
565 (s);9.36;4.01;46.05;578.15;644.30;3092.21;16.24;39.46;29.24;8.99;22.16;33.44;16.89;65.96;
575 (s);9.37;4.01;46.06;581.44;642.61;3092.05;16.24;39.54;29.23;8.98;22.17;33.44;16.90;66.04;
585 (s);9.38;4.01;46.05;580.02;643.04;3092.03;16.25;39.61;29.23;8.99;22.19;33.46;16.90;66.10;
595 (s);9.38;4.02;46.05;580.12;644.30;3092.09;16.24;39.68;29.23;9.10;22.20;33.47;16.91;66.10;
605 (s);9.39;4.01;46.04;581.82;644.71;3092.01;16.25;39.77;29.23;9.00;22.21;33.50;16.91;66.14;
615 (s);9.40;4.00;46.05;580.18;641.96;3091.96;16.25;39.84;29.22;8.97;22.22;33.52;16.92;66.14;
625 (s);9.40;4.01;46.06;580.53;644.22;3092.04;16.25;39.93;29.23;8.99;22.22;33.54;16.92;66.16;
635 (s);9.41;4.00;46.05;579.75;643.34;3092.18;16.25;39.98;29.22;8.97;22.24;33.56;16.93;66.20;
645 (s);9.42;4.00;46.04;582.46;643.96;3092.19;16.25;40.03;29.22;8.95;22.25;33.57;16.93;66.30;
655 (s);9.42;4.00;46.05;580.77;644.42;3092.32;16.26;40.10;29.22;8.97;22.26;33.59;16.94;66.35;
665 (s);9.43;4.01;46.05;579.50;644.87;3092.41;16.27;40.16;29.19;8.98;22.26;33.61;16.94;66.38;
675 (s);9.44;4.00;46.06;580.63;646.22;3092.31;16.28;40.22;29.18;8.96;22.26;33.62;16.95;66.39;
685 (s);9.44;4.01;46.06;581.18;644.47;3092.58;16.28;40.30;29.16;9.02;22.26;33.70;16.95;66.45;
695 (s);9.45;4.00;46.05;581.44;645.17;3092.21;16.29;40.37;29.14;8.95;22.27;33.66;16.95;66.40;
705 (s);9.46;4.00;46.04;578.94;641.89;3092.38;16.29;40.45;29.12;8.95;22.28;33.68;16.95;66.51;
