Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
10 (s);9.60;3.75;57.59;259.50;519.24;3554.19;13.00;52.91;24.31;7.01;22.42;33.72;13.84;76.84;
20 (s);9.66;3.75;57.34;257.99;517.99;3554.49;13.02;52.98;24.30;7.05;22.42;33.96;13.89;77.07;
30 (s);9.72;3.75;57.10;258.60;514.97;3554.38;13.05;53.06;24.27;7.06;22.41;34.21;13.92;76.80;
40 (s);9.77;3.76;57.09;255.85;513.04;3554.21;13.07;53.12;24.27;7.09;22.41;34.44;13.97;77.12;
50 (s);9.81;3.76;56.85;257.69;517.72;3554.16;13.10;53.17;24.28;7.11;22.42;34.61;13.99;77.37;
60 (s);9.86;3.76;56.86;256.85;514.02;3554.28;13.12;53.26;24.27;7.13;22.44;34.79;14.03;77.21;
70 (s);9.89;3.76;56.86;258.34;519.31;3554.46;13.14;53.33;24.29;7.15;22.44;34.98;14.07;77.70;
80 (s);9.93;3.77;57.09;257.71;514.32;3554.29;13.16;53.39;24.31;7.18;22.43;35.09;14.10;77.63;
90 (s);9.96;3.77;57.59;258.64;513.13;3546.93;13.19;53.46;24.32;7.19;22.43;35.24;14.11;77.94;
100 (s);9.99;3.77;57.59;258.02;515.25;3547.93;13.21;53.49;24.36;7.21;22.44;35.37;14.13;77.74;
110 (s);10.02;3.78;57.59;257.82;517.87;3549.95;13.23;53.57;24.38;7.24;22.45;35.50;14.15;77.62;
120 (s);10.05;3.78;57.60;256.69;512.59;3550.01;13.25;53.64;24.41;7.27;22.44;35.61;14.16;77.72;
131 (s);10.07;3.78;57.58;257.26;514.67;3550.80;13.27;53.72;24.47;7.26;22.44;35.72;14.17;78.27;
141 (s);10.09;3.78;57.82;258.00;517.87;3550.67;13.28;53.78;24.51;7.29;22.45;35.78;14.19;78.40;
151 (s);10.11;3.78;58.08;255.01;517.70;3550.47;13.30;53.84;24.56;7.31;22.46;35.86;14.20;78.31;
161 (s);10.13;3.79;58.57;259.56;516.01;3552.40;13.32;53.90;24.60;7.32;22.48;35.98;14.20;78.01;
171 (s);10.15;3.79;58.56;257.87;518.27;3545.55;13.33;53.94;24.66;7.33;22.48;36.02;14.24;78.50;
181 (s);10.16;3.79;58.32;260.26;522.35;3545.84;13.34;53.99;24.70;7.35;22.48;36.11;14.25;78.03;
191 (s);10.18;3.79;58.57;259.24;515.88;3546.06;13.35;54.06;24.76;7.37;22.50;36.19;14.27;78.72;
201 (s);10.20;3.80;58.57;256.97;513.68;3546.24;13.36;54.14;24.82;7.41;22.52;36.22;14.29;78.09;
211 (s);10.21;3.80;58.55;256.84;515.40;3546.43;13.38;54.18;24.87;7.41;22.52;36.31;14.29;78.65;
221 (s);10.23;3.80;58.55;258.66;518.47;3546.58;13.40;54.23;24.94;7.42;22.53;36.37;14.30;78.57;
231 (s);10.24;3.80;58.56;258.23;519.62;3546.56;13.41;54.27;25.01;7.45;22.55;36.42;14.32;78.51;
241 (s);10.25;3.80;58.56;256.13;507.33;3546.35;13.43;54.33;25.06;7.44;22.55;36.49;14.32;78.23;
251 (s);10.27;3.81;58.32;255.55;514.30;3546.71;13.44;54.36;25.11;7.47;22.55;36.54;14.34;78.39;
261 (s);10.28;3.81;57.97;258.80;519.14;3546.93;13.44;54.43;25.17;7.49;22.55;36.58;14.37;78.99;
271 (s);10.29;3.81;57.83;255.90;512.76;3546.76;13.46;54.48;25.25;7.49;22.54;36.62;14.37;78.84;
282 (s);10.30;3.81;57.82;259.43;512.90;3546.83;13.48;54.50;25.31;7.49;22.54;36.65;14.38;78.84;
292 (s);10.31;3.81;57.83;256.85;514.41;3546.91;13.50;54.55;25.36;7.49;22.54;36.71;14.40;78.89;
302 (s);10.32;3.81;57.82;256.19;515.52;3547.18;13.51;54.58;25.41;7.50;22.54;36.77;14.39;78.54;
312 (s);10.33;3.81;57.82;258.87;515.57;3547.02;13.52;54.61;25.47;7.53;22.53;36.79;14.40;78.47;
322 (s);10.34;3.81;58.32;256.74;517.17;3547.35;13.53;54.69;25.52;7.53;22.53;36.82;14.40;78.60;
332 (s);10.35;3.82;58.32;258.99;518.38;3547.17;13.54;54.77;25.58;7.55;22.54;36.88;14.41;78.69;
342 (s);10.35;3.82;58.56;256.92;517.05;3548.02;13.55;54.79;25.62;7.55;22.55;36.88;14.41;78.57;
352 (s);10.36;3.82;58.57;258.43;514.49;3548.31;13.57;54.85;25.68;7.55;22.55;36.92;14.42;78.71;
362 (s);10.37;3.82;58.55;259.10;517.23;3548.51;13.57;54.91;25.75;7.56;22.54;36.95;14.42;78.84;
372 (s);10.37;3.82;58.56;261.23;516.96;3549.29;13.59;54.93;25.82;7.57;22.55;36.98;14.43;79.10;
382 (s);10.38;3.82;58.58;257.71;515.84;3549.11;13.60;54.96;25.88;7.59;22.55;37.00;14.43;79.23;
392 (s);10.39;3.82;58.57;259.53;515.56;3549.47;13.61;55.04;25.92;7.59;22.55;37.02;14.44;79.25;
402 (s);10.40;3.82;58.58;258.25;512.69;3549.82;13.62;55.09;25.96;7.59;22.54;37.07;14.44;79.26;
412 (s);10.40;3.82;58.57;259.34;516.33;3550.33;13.63;55.10;26.03;7.61;22.56;37.07;14.45;79.11;
423 (s);10.41;3.82;58.57;258.52;514.71;3550.27;13.64;55.17;26.08;7.61;22.59;37.10;14.47;78.69;
433 (s);10.41;3.83;58.57;259.57;517.54;3550.74;13.65;55.22;26.15;7.63;22.59;37.12;14.46;78.88;
443 (s);10.42;3.83;58.57;259.17;516.69;3551.44;13.66;55.24;26.19;7.65;22.58;37.17;14.49;79.33;
